"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/54b71b99-0b95-5a03-8740-95390029b0a5","http://www.politifact.com/facebook-fact-checks/statements/2019/sep/11/facebook-posts/viral-post-claims-fish-alaska-are-getting-cancer-b/","Facebook posts","Says aquatic life near Alaska, Canada and Australia have been found with cancer and mutations as a result of the Fukushima nuclear disaster.","A viral post claims fish in Alaska are getting cancer because of Fukushima. They aren't","Natural Disasters",2019-09-08
"http://data.gesis.org/claimskg/creative_work/244a2789-79f7-58b0-b95c-b475f0682e08","http://www.politifact.com/truth-o-meter/statements/2009/nov/17/sarah-palin/obama-said-cap-and-trade-would-increase-electricit/","Sarah Palin","Obama has admitted a cap and trade plan would cause electricity bills to 'skyrocket.'","Obama said cap and trade would increase electricity rates","Climate Change,Energy,Cap and Trade",2009-11-17
"http://data.gesis.org/claimskg/creative_work/7638247f-c4a6-5c95-bd27-5a60c750a62b","http://www.politifact.com/truth-o-meter/statements/2011/mar/01/chain-email/chain-e-mail-gabrielle-giffords-treats-satire-trut/","Chain email","Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army 'put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.'","Chain e-mail on Gabrielle Giffords treats satire as truth","Energy,Military",2011-02-24
"http://data.gesis.org/claimskg/creative_work/1b0d3197-8f91-551c-a94e-5c65dd6f7e9e","http://www.politifact.com/oregon/statements/2012/feb/07/oregon-environmental-council-oregon-business-assoc/did-oregons-department-environmental-quality-take-/","Oregon Environmental Council-Oregon Business Association","In the 2011 legislative session, DEQ's budget was cut 18.5 percent — a disproportionate cut compared to other natural resource agencies.","Did Oregon’s Department of Environmental Quality take a disproportionate hit in the 2011-13 budget?","Government regulation,State Budget",2012-01-18
"http://data.gesis.org/claimskg/creative_work/4a53fbea-1474-5c9d-bac8-71946957c66a","http://www.politifact.com/rhode-island/statements/2012/dec/14/pew-environment-group/pew-environment-group-says-atlantic-menhaden-popul/","Pew Environment Group","'In recent years, menhaden numbers along our coast have plummeted by 90 percent.'","Pew Environment Group says the Atlantic menhaden population declined by 90 percent in recent years","Regulation,Animals",2012-12-11
"http://data.gesis.org/claimskg/creative_work/3db128e4-8d5f-5b27-97af-fbeae3b81acc","http://www.politifact.com/punditfact/statements/2018/jun/07/blog-posting/it-illegal-shower-and-do-laundry-same-day-californ/","Bloggers","'New law (in California) makes it illegal to shower and do laundry on same day'","Is it illegal to shower and do laundry on the same day in California?","Water,Corrections and Updates,Fake news",2018-06-05
"http://data.gesis.org/claimskg/creative_work/f0d23aa1-973f-5f7c-8f1f-1a3b0b41ceff","http://www.politifact.com/truth-o-meter/statements/2014/jun/02/john-boehner/Boehner-says-Obama-climate-change-jobs-bills-costs/","John Boehner","New carbon regulations will increase electric bills by '$17 billion every year' and 'potentially put an average of 224,000 more people out of work every year.'","Boehner: Obama's climate change policies will kill 224,000 jobs and surge electric bills by billions","Climate Change,Regulation,Jobs,Government regulation",2014-06-02
"http://data.gesis.org/claimskg/creative_work/e4d10887-9fa5-53ea-85ea-24f8c0fa9597","http://www.politifact.com/punditfact/statements/2017/sep/12/freedom-daily/freedom-daily-misleads-about-potential-food-poison/","Freedom Daily","'Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma.'","Freedom Daily misleads about potential food poisoning at grocery stores, Hurricane Irma","Fake news",2017-09-06
"http://data.gesis.org/claimskg/creative_work/e73b23f4-b13d-5eb4-a2a4-e29aba327386","http://www.politifact.com/tennessee/statements/2012/jun/30/ron-ramsey/ramsey-says-all-coal-tennessee-above-2000-feet/","Ron Ramsey","'(Environmentalists) said ‘We’re only going to stop coal mining above 2,000 feet.’ ... Well guess where all the coal in the state of Tennessee is? Above 2,000 feet.'","Ramsey says all coal in Tennessee above 2,000 feet","Energy",2012-06-02
"http://data.gesis.org/claimskg/creative_work/28d82790-631c-5d5d-bcd5-3ba198918715","http://www.politifact.com/truth-o-meter/statements/2011/aug/14/tim-pawlenty/do-scientists-disagree-about-global-warming/","Tim Pawlenty","'The weight of the evidence (on global warming) is that most of it, maybe all of it, is because of natural causes ... it’s fair to say the science is in dispute.'","Do scientists disagree about global warming?","Climate Change,Energy,Cap and Trade",2011-08-11
"http://data.gesis.org/claimskg/creative_work/5fa80659-6a52-53aa-9961-59fb0f5b413b","http://www.politifact.com/virginia/statements/2010/oct/28/morgan-griffith/morgan-griffith-says-rick-boucher-helped-write-cap/","Morgan Griffith","Rick Boucher 'helped write' the cap-and-trade bill","Morgan Griffith says Rick Boucher “helped write” the cap-and-trade bill","Climate Change,Energy,Cap and Trade",2010-09-20
"http://data.gesis.org/claimskg/creative_work/2f0f7aaa-be25-5a75-9821-2da1162a4d3d","http://www.politifact.com/truth-o-meter/statements/2018/jan/25/kamala-harris/california-no-1-solar-power-and-solar-jobs/","Kamala Harris","'No state generates as much solar power as California, or has as many people whose jobs depend on it.'","Is California No. 1 in solar power and solar jobs?","Energy,Technology",2018-01-24
"http://data.gesis.org/claimskg/creative_work/bed74f3a-0d9e-5dc8-ac6b-ef8a1748436c","http://www.politifact.com/truth-o-meter/statements/2012/may/03/americans-prosperity/ad-says-stimulus-tax-credits-funded-jobs-finland/","Americans for Prosperity","Says the stimulus bill sent tax credits overseas, such as 'half a billion to an electric car company that created hundreds of jobs in Finland.'","Ad says stimulus tax credits funded jobs in Finland","Stimulus,Energy,Corporations,Message Machine 2012",2012-04-26
"http://data.gesis.org/claimskg/creative_work/e10a5426-9e06-56cb-b172-36a3cedfcee6","http://www.politifact.com/truth-o-meter/statements/2009/oct/07/plantsneedco2org/plantsneedco2org-claim-carbon-dioxide-not-pollutan/","PlantsNeedCO2.org","'Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life.'","PlantsNeedCO2.org claims that carbon dioxide is not a pollutant and is good for the environment","Climate Change,Energy",2009-10-05
"http://data.gesis.org/claimskg/creative_work/3c81b1a2-ec98-5d1c-9f1d-db5b40a5b906","http://www.politifact.com/truth-o-meter/statements/2011/aug/31/michele-bachmann/michele-bachmann-says-us-no-1-world-energy-resourc/","Michele Bachmann","'The United States is the No. 1 country in the world for energy resources. … We are the king daddy dogs when it comes to energy.'","Michele Bachmann says U.S. is No. 1 in the world for energy resources","Energy",2011-08-27
"http://data.gesis.org/claimskg/creative_work/0f515d45-7d39-5311-8409-378f15eab9e5","http://www.politifact.com/truth-o-meter/statements/2014/mar/24/mark-begich/mark-begich-ad-says-he-forced-dc-open-arctic-oil-d/","Mark Begich","Says he 'forced Washington to open up the Arctic Ocean to oil drilling.'","Mark Begich ad says he forced D.C. to open the Arctic to oil drilling","Energy",2014-03-20
"http://data.gesis.org/claimskg/creative_work/844f8aaa-ea76-59ca-bc66-f9244653cd57","http://www.politifact.com/florida/statements/2017/jun/09/greg-gutfeld/fox-news-show-co-host-greg-gutfeld-denies-temperat/","Greg Gutfeld","'Every single year that there's an increase (in temperature) it's within the margin of error -- meaning it isn't increasing.'","Warmest year on record a hoax because of margin of error? That’s wrong","Climate Change,Weather",2017-06-02
"http://data.gesis.org/claimskg/creative_work/238c2215-c669-5b03-a952-4031bf23a700","http://www.politifact.com/new-jersey/statements/2011/sep/19/new-jersey-sierra-club/new-jersey-sierra-club-claims-new-jersey-loses-50-/","New Jersey Sierra Club","Says New Jersey is 'losing 50 football fields of open space to development every day and the more we develop upstream the more flooding we have downstream.'","New Jersey Sierra Club claims New Jersey loses “50 football fields of open space to development every day”","Housing",2011-09-06
"http://data.gesis.org/claimskg/creative_work/99f15afe-34f0-55a7-8040-34642953b1c2","http://www.politifact.com/wisconsin/statements/2018/jul/11/matt-flynn/wisconsin-gubernatorial-candidate-flynn-says-foxco/","Matt Flynn","'Foxconn will not face oversight from any federal, state, or local agency to guarantee it complies with our wetlands protection laws.'","Wisconsin gubernatorial candidate Flynn says Foxconn won't face wetlands oversight. Is he correct?","Regulation,Water,Government regulation",2018-06-13
"http://data.gesis.org/claimskg/creative_work/df3b3830-72d1-50ec-bf4f-72841256b106","http://www.politifact.com/rhode-island/statements/2013/nov/25/sheldon-whitehouse/us-sen-sheldon-whitehouse-says-most-young-republic/","Sheldon Whitehouse","In a poll, '53 percent of young Republican voters . . . under age 35 said that they would describe a climate [change] denier as 'ignorant,' 'out of touch' or 'crazy.''","U.S. Sen. Sheldon Whitehouse says most young Republicans think poorly of climate change deniers","Climate Change,Bipartisanship,Science,Regulation,Cap and Trade",2013-11-13
"http://data.gesis.org/claimskg/creative_work/430c16eb-adfe-5365-8823-0877c3fe8824","http://factscan.ca/stephen-harper-for-the-first-time-in-history-this-country-actually-has-ghg-emissions-that-have-been-falling/","Stephen Harper","Stephen Harper: “For the first time in history, this country actually has GHG emissions that have been falling.” - FactsCanada","Stephen Harper: “For the first time in history, this country actually has GHG emissions that have been falling.” - FactsCanada","Climate Change,CPC,Stephen Harper",2014-12-17
"http://data.gesis.org/claimskg/creative_work/da1a6c35-e903-506d-9adb-5992bdd99f48","http://www.politifact.com/truth-o-meter/statements/2018/apr/26/evan-jenkins/how-much-have-republicans-cut-epa-budget-staff-two/","Evan Jenkins","'I’ve cut a half a billion (dollars) out of the EPA just in the last two years. We’ve cut 3,000 jobs out of the EPA.'","How much have Republicans cut EPA budget, staff in two years?","Energy,Government regulation",2018-04-23
"http://data.gesis.org/claimskg/creative_work/7f2aad64-1793-59ee-8562-3f4c84fab454","http://www.politifact.com/truth-o-meter/statements/2010/jun/25/americans-united-change/liberal-groups-ad-hypes-oil-spill-link-senate-vote/","Americans United for Change","'Every day, oil continues to pour into the Gulf of Mexico. ... Even with disaster on our coast..., Richard Burr voted to let big oil off the hook.'","Liberal group's ad hypes oil spill link in Senate vote","Oil Spill,Climate Change,Message Machine 2010,Energy",2010-06-11
"http://data.gesis.org/claimskg/creative_work/db6d6bdd-91ff-565a-9b32-c731b21a23da","http://www.politifact.com/truth-o-meter/statements/2018/apr/10/donald-trump/scott-pruitt-security-spending-epa-predecessor/","Donald Trump","Says Scott Pruitt’s security spending was 'somewhat more' than his predecessor.","Is Scott Pruitt's security spending somewhat more than predecessor? It's a lot more","Homeland Security,Federal Budget",2018-04-07
"http://data.gesis.org/claimskg/creative_work/d7f7b8b8-c701-5bc2-8e27-32e76459c857","http://www.politifact.com/rhode-island/statements/2011/jan/23/jack-reed/senator-reed-says-new-england-has-ample-supplies-n/","Jack Reed","'New England already has access to ample supplies of natural gas.'","Senator Reed says New England has ample supplies of natural gas","Energy",2010-11-04
"http://data.gesis.org/claimskg/creative_work/ea111889-4fd6-54bd-8d7e-62bca781a046","http://www.politifact.com/truth-o-meter/statements/2009/sep/03/ibdeditorialscom/ibd-editorial-board-claims-cap-and-trade-unpopular/","Investor's Business Daily","'Cap-and-trade is wildly unpopular with Americans.'","IBD editorial board claims that cap-and-trade is unpopular in America","Climate Change,Energy,Cap and Trade",2009-09-02
"http://data.gesis.org/claimskg/creative_work/b5d3e821-918f-56c5-b1e2-106921b9ffba","http://www.politifact.com/florida/statements/2014/aug/28/nextgen-climate/nextgen-ad-says-rick-scott-trying-hide-donation-re/","NextGen Climate","Rick Scott took $200,000 from a family that leased land for drilling 'and now he is trying to hide from it.'","NextGen ad says Rick Scott trying to 'hide from' donation related to drilling project","Campaign Finance",2014-08-22
"http://data.gesis.org/claimskg/creative_work/6e92b4ac-50ac-56e3-86f1-88cc477f1392","http://www.politifact.com/texas/statements/2015/jul/24/robert-henneke/robert-henneke-says-obamas-clean-power-plan-elimin/","Robert Henneke","'Obama’s Clean Power Plan ... eliminates coal-fired power plants.'","Robert Henneke says Obama's Clean Power Plan eliminates coal-fired power plants","Climate Change,Energy",2015-06-23
"http://data.gesis.org/claimskg/creative_work/5249eacf-c03d-5927-8b7f-362ee75fd144","http://www.politifact.com/florida/statements/2014/jan/27/rick-scott/rick-scott-says-it-takes-two-days-get-environmenta/","Rick Scott","'Recently, Florida has successfully reduced the environmental permitting time down to just two days.'","Rick Scott says it takes two days to get an environmental permit in Florida","Regulation,Government regulation",2014-01-21
"http://data.gesis.org/claimskg/creative_work/f2e9e6c2-fae2-53bc-92db-5f90dfa6ddac","http://www.politifact.com/california/statements/2018/aug/29/kevin-mccarthy/wildfires-or-cars-which-produces-more-emissions/","Kevin McCarthy","Studies are showing California’s wildfires 'are producing more emissions than all of our cars are doing.'","Wildfires or cars? Which produces more emissions?","Climate Change,Regulation,Government regulation,Corrections and Updates,Fires",2018-08-15
"http://data.gesis.org/claimskg/creative_work/1946a2a4-654e-56ab-bbf1-935111655731","http://www.politifact.com/virginia/statements/2013/jun/03/terry-mcauliffe/mcauliffre-flip-flops-offshore-oil-drilling/","Terry McAuliffe","On oil drilling off Virginia's coast.","McAuliffe flip-flops on offshore oil drilling","Energy",2013-05-22
"http://data.gesis.org/claimskg/creative_work/ed5db7f3-c880-551f-8f2e-452bd264d03b","http://www.politifact.com/wisconsin/statements/2015/sep/21/scott-walker/even-epa-says-obamas-power-plan-will-have-only-mar/","Scott Walker","The Obama administration’s 'own Environmental Protection Agency' has said its Clean Power Plan 'will have a marginal impact on climate change.'","Even the EPA says Obama carbon plan will only marginally affect climate change, Scott Walker says","Climate Change,Energy,Government regulation",2015-09-16
"http://data.gesis.org/claimskg/creative_work/da8c7648-6289-5f09-8c38-4c7b66a5b541","http://www.politifact.com/truth-o-meter/statements/2009/sep/30/energycitizensorg/energycitizensorg-claims-gas-will-cost-4-gallon-un/","EnergyCitizens.org","Gas will reach $4 a gallon under a cap-and-trade plan.","EnergyCitizens.org claims gas will cost $4 a gallon under a cap-and-trade plan","Climate Change,Energy,Cap and Trade",2009-09-30
"http://data.gesis.org/claimskg/creative_work/8b418bef-ee7f-563d-8356-970574522492","http://www.politifact.com/virginia/statements/2011/apr/12/robert-hurt/robert-hurt-says-cap-and-trade-would-cost-50000-vi/","Robert Hurt","A cap-and-trade bill would 'destroy over 50,000 jobs in Virginia.'","Robert Hurt says cap and trade would cost 50,000 Virginia jobs","Regulation,Jobs",2011-03-25
"http://data.gesis.org/claimskg/creative_work/e8a09076-5ca0-5488-8702-d24eb638472a","http://www.politifact.com/truth-o-meter/statements/2011/nov/30/democratic-national-committee/mitt-romneys-views-climate-change-have-changed-say/","Democratic National Committee","Says Mitt Romney has said different things about whether global warming is caused by humans","Mitt Romney's views on climate change have changed, says DNC","Climate Change,Energy,Message Machine 2012,Cap and Trade",2011-11-28
"http://data.gesis.org/claimskg/creative_work/5f15e95e-c4c4-5c43-896c-960f7c4ba5dc","http://www.politifact.com/wisconsin/statements/2013/feb/15/wisconsin-manufacturers-and-commerce/wisconsin-regulations-ranked-worst-world-mining-bu/","Wisconsin Manufacturers and Commerce","Wisconsin’s laws 'ranked the worst in the world for mining investment.'","Wisconsin regulations ranked """"worst in the world"""" for mining, business group says","Jobs,Government regulation",2013-01-23
"http://data.gesis.org/claimskg/creative_work/7a42d132-cb47-52a8-b6bc-d8600e11e588","http://www.politifact.com/punditfact/statements/2014/apr/24/blog-posting/did-sen-harry-reid-drive-standoff-bundy-ranch-pers/","Bloggers","The Bundy Ranch deal is all about Nevada Sen. Harry Reid 'using federal violence to take people’s land in his state so he can package it to re-sell it to the Chinese.'","Did Sen. Harry Reid drive the standoff at the Bundy ranch for personal gain?","China,Government regulation",2014-04-17
"http://data.gesis.org/claimskg/creative_work/4fa2fe83-cc7b-5ee0-8a9f-07920c7e8b5e","http://www.politifact.com/rhode-island/statements/2012/apr/12/mike-huckabee/says-president-obamas-refusal-issue-offshore-drill/","Mike Huckabee","President Obama's refusal to grant permits for offshore drilling is one reason gasoline prices are soaring.","Mike Huckabee says President Obama's refusal to issue offshore drilling permits is one reason gasoline prices are soaring","Energy,Pundits,Gas Prices",2012-04-02
"http://data.gesis.org/claimskg/creative_work/b8adc732-3d2d-5b93-9f48-65788e4f481a","http://www.politifact.com/truth-o-meter/statements/2009/jul/22/house-republicans/house-republicans-say-government-will-take-old-woo/","House Republican Conference","'The government is going to tell Americans they need to replace functioning stoves in their homes with 'government-certified' stoves and use taxpayer dollars to do so.'","House Republicans say the government will take old wood stoves","Climate Change,Energy,Cap and Trade",2009-07-17
"http://data.gesis.org/claimskg/creative_work/7c3961d8-0974-5169-9dc1-2dd6f4bb5112","http://www.politifact.com/ohio/statements/2011/mar/14/ohio-coal-association/ohio-coal-industry-says-obama-promised-bankrupt-co/","Ohio Coal Association","Says that President Obama said in 2008 that his proposed greenhouse gas regulations 'will bankrupt' anyone who wants to build a new coal-fired power plant.","Ohio coal industry says Obama promised to bankrupt coal-fired power plant builders","Climate Change,Cap and Trade",2011-03-01
"http://data.gesis.org/claimskg/creative_work/b6fa437d-812f-54bc-b6d1-c7a01efbcd07","http://www.politifact.com/ohio/statements/2011/nov/09/steve-latourette/ballast-water-no-longer-key-invasive-species-great/","Steve LaTourette","'The problem with invasive species today in the Great Lakes isn’t ballast water.'","Ballast water no longer key cause of invasive species in Great Lakes, Steve LaTourette says","Transportation,Jobs",2011-11-04
"http://data.gesis.org/claimskg/creative_work/b1914cbe-2f28-5e5e-a425-4fa0d503a548","http://www.politifact.com/west-virginia/statements/2018/sep/13/jim-justice/west-virginias-summerville-lake-clearest-east/","Jim Justice","'According to SCUBA divers, Summersville Lake is the clearest freshwater lake east of the Mississippi River.'","Is West Virginia's Summersville Lake the clearest in the East?","Recreation",2018-08-17
"http://data.gesis.org/claimskg/creative_work/ee9040ad-961a-55fe-a697-a1913aba18c9","http://www.politifact.com/texas/statements/2013/may/10/greg-abbott/greg-abbott-says-he-has-sued-obama-administration-/","Greg Abbott","Says he has sued the Obama administration 25 times.","Greg Abbott says he has sued Obama administration 25 times","Civil Rights,Redistricting,Legal Issues",2013-04-27
"http://data.gesis.org/claimskg/creative_work/7e6e3c5a-343d-5207-9da4-3ebe88c1e525","http://www.politifact.com/north-carolina/statements/2018/mar/27/north-carolina-democratic/nc-democrats-say-republicans-redirected-58m-meant-/","North Carolina Democratic Party","NC Republicans 'raided $58 million that was supposed to help create jobs for North Carolinians.'","NC Democrats say Republicans redirected $58M meant for job creation","Energy",2018-03-27
"http://data.gesis.org/claimskg/creative_work/eaaa01ed-c017-55a1-b013-5dd930d243a3","http://www.politifact.com/texas/statements/2010/feb/09/farouk-shami/farouk-shami-says-houston-no-3-toxicity-nation/","Farouk Shami","Houston is 'the third-most toxic city in the United States of America.'","Farouk Shami says Houston No. 3 in toxicity in the nation","Energy",2010-02-08
"http://data.gesis.org/claimskg/creative_work/2568eee1-e912-553a-a8f6-4ac0878996e1","http://www.politifact.com/truth-o-meter/statements/2011/mar/16/bill-kristol/bill-kristol-says-20-percent-us-electricity-comes-/","Bill Kristol","'Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.'","Bill Kristol says 20 percent of U.S. electricity comes from nuclear power","Energy",2011-03-13
"http://data.gesis.org/claimskg/creative_work/4418b1af-a293-5c41-919d-bb04c61c43c8","http://www.politifact.com/north-carolina/statements/2018/aug/01/steve-troxler/defending-hog-farms-steve-troxler-says-north-carol/","Steve Troxler","The Black River’s water quality is 'rated at the very top in North Carolina.'","Defending hog farms, Steve Troxler says North Carolina river among cleanest in the state","Water",2018-07-10
"http://data.gesis.org/claimskg/creative_work/c7a98c1c-46a6-5457-9404-efc9e0acc427","http://www.politifact.com/truth-o-meter/statements/2019/mar/08/jay-inslee/fact-checking-presidential-candidate-jay-inslee-cl/","Jay Inslee","'The forest fires were so grotesque last year that we had the worst air in the world in Washington.'","Fact-checking presidential candidate Jay Inslee on climate change and 'the worst air in the world'","Climate Change",2019-02-20
