"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/155a2b73-9d71-5a23-860d-9af8d39e5214","http://www.politifact.com/truth-o-meter/statements/2013/nov/13/steve-israel/medicare-part-d-and-obamacare-health-care-gov/","Steve Israel","'Things went wrong with the Medicare prescription D plan that George Bush rolled out.'","Did Medicare Part D have the same rollout problems as the Obamacare online marketplaces?","Retirement,Medicare,Technology",2013-11-06
"http://data.gesis.org/claimskg/creative_work/7b4f001d-5af1-5be2-bb84-a72c9f1ce805","http://www.politifact.com/pennsylvania/statements/2017/jun/27/pat-toomey/toomey-conflates-two-things-latest-health-care-cla/","Pat Toomey","'Remember, Obamacare created a new category of eligibility. Working-age, able-bodied adults with no dependents for the first time became eligible for Medicaid if their income is below 138 percent of the poverty level. We’re going to continue that eligibility. No one loses coverage.'","Toomey ‘conflates two things’ in latest health care claim","Medicaid",2017-06-25
"http://data.gesis.org/claimskg/creative_work/d7903969-305a-5f6f-a7e3-fcbe40559745","http://www.politifact.com/truth-o-meter/statements/2013/aug/15/rand-paul/rand-paul-says-half-uninsured-americans-make-least/","Rand Paul","Of the roughly 15 percent of Americans who don’t have health insurance, 'half of them made more than $50,000 a year.'","Rand Paul says half of uninsured Americans make at least $50,000 a year","Income",2013-08-12
"http://data.gesis.org/claimskg/creative_work/a8ba8dcf-1403-5b34-bc4a-3d4d5ebc147a","http://www.politifact.com/vermont/statements/2018/nov/08/phil-scott/vermonts-governor-inflating-his-record-when-it-com/","Phil Scott","'We had a waiting list in Chittenden County when I came into office of about 700. ... We opened a new treatment hub in St. Albans, and it reduced that number to zero.'","Vermont's governor inflated his record on reducing opioid treatment waiting lists","Drugs",2018-10-10
"http://data.gesis.org/claimskg/creative_work/d373e9c0-5ea2-52c5-a61a-efeba1820b6a","http://www.politifact.com/truth-o-meter/statements/2009/aug/07/paul-krugman/paul-krugman-claims-protests-2005-werent-raucous-h/","Paul Krugman","During the 2005 fight over Social Security, 'there were noisy demonstrations — but they were outside the events,' and opponents were 'not disruptive — crowds booed lines they didn’t like, but that was about it.'","Paul Krugman claims protests in 2005 weren't as raucous as health care protests","Pundits",2009-08-05
"http://data.gesis.org/claimskg/creative_work/4ff1321a-710a-5b05-a305-6b70ee7aefb9","http://www.politifact.com/truth-o-meter/statements/2010/oct/18/us-chamber-commerce/us-chamber-says-health-care-law-hammers-small-busi/","U.S. Chamber of Commerce","The new health care law crushes small businesses 'with billions in penalties.'","U.S. Chamber says health care law hammers small businesses in an attack on Betsy Markey, D-Colo.","Message Machine 2010,Small Business",2010-10-05
"http://data.gesis.org/claimskg/creative_work/71d16c72-9847-5838-9ebd-3ceafe038110","http://www.politifact.com/north-carolina/statements/2017/may/10/ted-budd/what-will-happen-north-carolina-premiums-if-ahca-r/","Ted Budd","Says if the AHCA replaces Obamacare it will 'significantly reduce insurance premiums in' North Carolina.","What will happen to North Carolina premiums if the AHCA replaces Obamacare?","Families,Medicaid",2017-05-04
"http://data.gesis.org/claimskg/creative_work/7f698c07-c1f1-5ace-a142-1605b55727e9","http://www.politifact.com/texas/statements/2013/may/21/robert-deuell/bob-deuell-says-about-300-infants-leave-hospital-e/","Robert Deuell","Says it's 'estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in America.'","Bob Deuell says about 300 infants leave hospital every year with an unrecognized heart defect","Children",2013-05-13
"http://data.gesis.org/claimskg/creative_work/226f8967-3975-5426-b3db-8567c4324aeb","http://www.politifact.com/truth-o-meter/statements/2010/feb/04/paul-krugman/krugman-calls-senate-health-care-bill-similar-law-/","Paul Krugman","The Senate-passed health care bill 'is identical to the Massachusetts health care plan -- the same thing.'","Krugman calls Senate health care bill similar to law in Massachusetts","Pundits",2010-01-31
"http://data.gesis.org/claimskg/creative_work/d3547193-9e98-560c-9717-daebe5f9359e","http://www.politifact.com/truth-o-meter/statements/2012/aug/15/stephanie-cutter/ryans-plan-includes-700-billion-medicare-cuts-says/","Stephanie Cutter","Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.","Ryan's plan includes $700 billion in Medicare """"cuts,"""" says Stephanie Cutter","Retirement,Federal Budget,Medicare",2012-08-12
"http://data.gesis.org/claimskg/creative_work/cc4bbb2f-8413-5a6b-9614-6fac4c62afbd","http://www.politifact.com/truth-o-meter/statements/2014/oct/31/american-crossroads/rove-pac-says-obamacare-cuts-1700-medicare-benefit/","American Crossroads","As a result of Obamacare, 'California seniors face benefit cuts of over $1,700.'","Rove PAC says Obamacare cuts $1,700 from Medicare benefits in California","Federal Budget,Message Machine 2014,Medicare",2014-10-28
"http://data.gesis.org/claimskg/creative_work/e4cbc77c-7b43-51be-a026-01f5183d2174","http://www.politifact.com/truth-o-meter/statements/2011/oct/14/rick-perry/rick-perry-ad-says-romneycare-cost-18000-jobs/","Rick Perry","'Romneycare has … killed 18,000 Massachusetts jobs.'","Rick Perry ad says 'Romneycare' cost 18,000 jobs","Jobs,Message Machine 2012",2011-10-10
"http://data.gesis.org/claimskg/creative_work/7299d50d-3407-5f17-9d8a-031b6306ecd2","http://www.politifact.com/truth-o-meter/statements/2014/apr/24/mike-mcfadden/gop-challenger-says-al-franken-voted-exempt-himsel/","Mike McFadden","Says Al Franken 'voted to exempt himself and Congress from enrolling in (the Affordable Care Act marketplaces).'","GOP challenger says Al Franken voted to exempt himself from health care law","Voting Record",2014-04-17
"http://data.gesis.org/claimskg/creative_work/bb7e228a-2c49-5d80-a4a9-ce8d1e323703","http://www.politifact.com/truth-o-meter/statements/2009/jul/30/chain-email/health-care-exchange-governments-way-regulating-in/","Chain email","'All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.'","Health care exchange is government's way of regulating insurers","Regulation",2009-07-28
"http://data.gesis.org/claimskg/creative_work/ebfe0787-b3f6-5c49-bf41-9e379186fe7c","http://www.politifact.com/virginia/statements/2013/jul/12/dave-schwartz/dave-schwartz-says-24-percent-virginia-doctors-won/","Dave Schwartz","'Twenty-four percent of doctors in Virginia currently don’t accept new Medicaid patients because the reimbursement rates are so low.'","Dave Schwartz says 24 percent of Virginia doctors won't take new Medicaid patients","Medicaid",2013-06-17
"http://data.gesis.org/claimskg/creative_work/ac4c0ca4-e26e-5d53-90fe-f6b4bd21edfc","http://www.politifact.com/wisconsin/statements/2011/feb/08/scott-walker/wisconsin-gov-scott-walker-says-state-employees-co/","Scott Walker","Most state employees could pay twice as much toward their health care premiums and it would still be half the national average","Wisconsin Gov. Scott Walker says state employees could pay twice as much for health care premiums and still be paying half the national average","State Budget",2011-02-01
"http://data.gesis.org/claimskg/creative_work/bdcb8373-49d5-5c1f-ab88-f91351410e60","http://www.politifact.com/florida/statements/2013/aug/19/marijuana-policy-project/pro-pot-group-claims-marijuana-less-toxic-alcohol/","Marijuana Policy Project","Marijuana is 'less toxic' than alcohol.","Pro-pot group claims marijuana is 'less toxic' than alcohol","Drugs,Marijuana",2013-08-15
"http://data.gesis.org/claimskg/creative_work/7fab3556-fd1c-5b52-964b-c8f6eec4170b","http://www.politifact.com/texas/statements/2017/mar/28/john-cornyn/john-cornyn-Texas-Medicaid-spending-counts-state-f/","John Cornyn","Texas 'spent close to a third of its budget on Medicaid last year, a third of all state spending.'","John Cornyn claim about Texas Medicaid spending counts state plus federal aid","State government spending,State Finances,Medicaid,State Budget",2017-03-09
"http://data.gesis.org/claimskg/creative_work/db500f4e-280e-58bb-88e6-4e200f08590a","http://www.politifact.com/north-carolina/statements/2017/may/04/robert-pittenger/does-new-version-ahca-protect-coverage-pre-existin/","Robert Pittenger","Says the Republican plan to replace Obamacare, 'absolutely does not eliminate protections for pre-existing conditions.'","Does new version of the AHCA protect coverage for pre-existing conditions?","States,Families,Regulation",2017-05-02
"http://data.gesis.org/claimskg/creative_work/75e4922f-ac79-5801-8196-409579c7aad8","http://www.politifact.com/wisconsin/statements/2014/dec/12/glenn-grothman/can-single-mother-wisconsin-easily-get-35000-year-/","Glenn Grothman","'A single parent with a couple kids can easily get $35,000 a year' in public assistance in Wisconsin.","Can a single parent in Wisconsin easily get $35,000 per year in government benefits?","Children,Welfare,Housing",2014-11-30
"http://data.gesis.org/claimskg/creative_work/3b578e3a-8c73-5323-8339-6c36ec360d5a","http://www.politifact.com/florida/statements/2017/mar/14/rosemary-laird/do-half-million-people-florida-have-alzheimers-dis/","Rosemary Laird","'Currently, half a million Floridians have Alzheimer’s disease, and in less than 10 years, a 40 percent growth rate means that another 200,000 Floridians will develop this devastating illness.'","Do half a million people in Florida have Alzheimer's disease?","Retirement,Disability",2017-03-14
"http://data.gesis.org/claimskg/creative_work/d4185348-6281-5765-8cae-a4b58ffb5383","http://www.politifact.com/texas/statements/2013/oct/16/ted-cruz/ted-cruz-airs-popular-and-flawed-impression-britis/","Ted Cruz","'Neville Chamberlain told the British people: ‘Accept the Nazis. Yes, they will dominate the continent of Europe, but that is not our problem. Let's appease them. Why? Because it can't be done. We cannot possibly stand against them.’'","British prime minister didn't tell people the country couldn't possibly withstand Germany","History",2013-09-24
"http://data.gesis.org/claimskg/creative_work/4af7b1a2-eccc-50f3-9f82-59c7075a21b9","http://www.politifact.com/punditfact/statements/2014/oct/19/tavis-smiley/tavis-smiley-says-ebola-outbreak-not-bad-sars-outb/","Tavis Smiley","'This (Ebola) is not as bad as SARS was in 2003.'","Was SARS worse than Ebola? Tavis Smiley says so","Ebola",2014-10-19
"http://data.gesis.org/claimskg/creative_work/e9e30093-8fe4-58c4-a219-8d66919e2b11","http://www.politifact.com/ohio/statements/2012/may/11/betty-sutton/betty-sutton-says-jim-renacci-has-voted-repeatedly/","Betty Sutton","Jim Renacci 'voted repeatedly to end Medicare.'","Betty Sutton says Jim Renacci has voted repeatedly to end Medicare","Medicare",2012-05-01
"http://data.gesis.org/claimskg/creative_work/ff11e077-854e-5451-b473-8ece1a8f588e","http://www.politifact.com/wisconsin/statements/2012/apr/08/eric-hovde/newcomer-and-wisconsin-gop-senate-candidate-eric-h/","Eric Hovde","Says Obama health reform law denies millions 'access to affordable insurance.'","Newcomer and Wisconsin GOP Senate candidate Eric Hovde says """"Obamacare"""" denies millions """"access to affordable insurance""""","Workers",2012-03-27
"http://data.gesis.org/claimskg/creative_work/cf5d0e27-a2c2-5803-9da8-b155dbd1d966","http://www.politifact.com/florida/statements/2011/jan/24/national-rifle-association/nra-claims-more-die-accident-medical-misadventures/","National Rifle Association","More people die from 'medical misadventures' than firearm accidents nationally and in Florida.","NRA claims more die by accident from 'medical misadventures' than firearms","Guns",2011-01-16
"http://data.gesis.org/claimskg/creative_work/093587a0-1c6b-52c2-9ee1-db91971a7055","http://www.politifact.com/truth-o-meter/statements/2014/may/20/hillary-clinton/hillary-clinton-says-united-states-falling-behind-/","Hillary Clinton","'Canadian middle class incomes are now higher than in the United States. They are working fewer hours for more pay, … living longer on average, and facing less income inequality.'","Hillary Clinton says United States is falling behind Canada on key measurements","Income,Labor",2014-05-16
"http://data.gesis.org/claimskg/creative_work/c17ffcb5-83b8-54f5-ab9b-df4e63deea84","http://www.politifact.com/florida/statements/2011/feb/01/jason-brodeur/florida-lawmaker-suggests-doctors-can-use-gun-info/","Jason Brodeur","Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law.","Florida lawmaker suggests doctors can use gun information against you","Guns,Privacy",2011-01-16
"http://data.gesis.org/claimskg/creative_work/fe2e440e-297d-573f-aac7-aa94350d1d06","http://www.politifact.com/wisconsin/statements/2018/oct/08/tammy-baldwin/does-leah-vukmir-support-letting-insurers-deny-cov/","Tammy Baldwin","'2.4 million people in Wisconsin have pre-existing conditions' and Leah Vukmir supports letting insurance companies 'deny coverage to people with pre-existing conditions.'","Does Leah Vukmir support letting insurers deny coverage to people with pre-existing conditions?","Corporations",2018-09-20
"http://data.gesis.org/claimskg/creative_work/fd2170ca-6011-5607-9467-cf29a22ad6de","http://www.politifact.com/truth-o-meter/statements/2015/jan/29/john-boehner/john-boehner-says-obamacare-puts-penalty-or-tax-em/","John Boehner","The Affordable Care Act 'basically puts a penalty or a tax on employers for every new job they create.'","John Boehner says Obamacare 'puts a penalty or a tax on employers for every new job they create'","Jobs",2015-01-25
"http://data.gesis.org/claimskg/creative_work/10ccdb2f-f410-5b68-a153-0028bb68ea7e","http://www.politifact.com/georgia/statements/2013/sep/03/karen-handel/handels-diagnoses-obamacare-rule-bad-legislation/","Karen Handel","Congress secured special Obamacare rules 'to prevent their healthcare costs from rising.'","Handel's diagnoses Obamacare rule as bad legislation","Congress",2013-08-20
"http://data.gesis.org/claimskg/creative_work/a23c93a5-a875-53af-9622-8b7e41968d26","http://www.politifact.com/virginia/statements/2013/apr/15/virginia-society-human-life/va-society-human-life-says-obamacare-allows-tax-fu/","Virginia Society for Human Life","Under Obamacare, Virginia taxpayers would have been 'forced to pay for abortions' if the General Assembly had not recently intervened.","Va. Society for Human Life says Obamacare allows tax funding for most abortions","Abortion",2013-04-03
"http://data.gesis.org/claimskg/creative_work/44c3d260-42be-5050-b79e-c1aba0ae0b0e","http://www.politifact.com/facebook-fact-checks/statements/2019/apr/29/facebook-posts/no-mitch-mcconnell-was-not-cured-polio-child-becau/","Facebook posts","Says Mitch McConnell was cured of polio when he was a child by government-funded care and now he’s trying to take that same care away from millions of Americans","No, Mitch McConnell was not cured of polio as a child because of government-funded care","History",2019-04-22
"http://data.gesis.org/claimskg/creative_work/228d8afb-5742-595b-8182-86a75e53c96d","http://www.politifact.com/florida/statements/2009/oct/23/charlie-crist/crist-makes-misleading-claim-about-florida-health-/","Charlie Crist","'Usually it's about $900 a month to get health coverage. (Florida's program has) reduced that, on average, to about $150 a month.'","Crist makes a misleading claim about a Florida health care plan","Florida",2009-10-21
"http://data.gesis.org/claimskg/creative_work/1ff2e60c-8354-5cfc-bc39-d96a93050add","http://www.politifact.com/georgia/statements/2017/aug/10/stacey-evans/are-georgia-firms-cheating-1000s-workers-out-healt/","Stacey Evans","There are'thousands of Georgia workers that are misclassified as independent contractors,' who lose benefits, including health care.","Are Georgia firms cheating 1,000s of workers out of benefits, health care?","Labor",2017-08-05
"http://data.gesis.org/claimskg/creative_work/bba69afb-1fb8-521c-84b7-df038dde615f","http://www.politifact.com/truth-o-meter/statements/2011/mar/07/anthony-weiner/rep-anthony-weiner-law-clear-clarence-thoma/","Anthony Weiner","'Under the clear letter of the law, (Justice Clarence Thomas) must recuse himself' from the case challenging the constitutionality of the health care law.","Rep. Anthony Weiner: Law clear that Justice Clarence Thomas must recuse himself from health care case","Ethics,Supreme Court",2011-03-02
"http://data.gesis.org/claimskg/creative_work/55051e22-1f43-5ca2-be3a-f7ca9bc32ff2","http://www.politifact.com/wisconsin/statements/2017/mar/14/paul-ryan/paul-ryans-partially-accurate-claim-republican-rep/","Paul Ryan","A report from the nonpartisan Congressional Budget Office 'confirms that the American Health Care Act will lower premiums.'","Paul Ryan's partially accurate claim on the Republican replacement for Obamacare lowering premiums","Federal Budget,Corporations,Medicaid",2017-03-13
"http://data.gesis.org/claimskg/creative_work/9d92dfca-2633-5205-89f4-19f24d7a71ca","http://www.politifact.com/truth-o-meter/statements/2010/oct/19/john-raese/john-raese-says-health-care-law-forces-patients-go/","John Raese","Under the new health care law, 'the first person (a) patient has to go to is a bureaucrat. That is called a panel.'","John Raese says health care law forces patients to go to a bureaucrat before a doctor","Message Machine 2010",2010-10-18
"http://data.gesis.org/claimskg/creative_work/fdf72936-08e8-557e-9607-0d2b740cd8f5","http://www.politifact.com/truth-o-meter/statements/2013/sep/30/barack-obama/barack-obama-says-democrats-and-republicans-senate/","Barack Obama","'The United States Senate — Democrats and Republicans — (voted) to keep our government open.'","Barack Obama says """"Democrats and Republicans"""" in the Senate """"acted responsibly by voting to keep our government open”","Congressional Rules,Federal Budget",2013-09-27
"http://data.gesis.org/claimskg/creative_work/b28e55e9-c16f-5a65-9bbc-5a74302638ff","http://www.politifact.com/texas/statements/2013/jul/12/gilberto-hinojosa/gilberto-hinojosa-texas-abortion-cancer/","Gilberto Hinojosa","Says if Texas abortion measure passes, 'someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.'","If abortion measure passes El Pasoans will suffer long drive for cervical cancer screening","Abortion",2013-07-03
"http://data.gesis.org/claimskg/creative_work/536b47ef-264c-5649-a712-67edd9359eeb","http://www.politifact.com/truth-o-meter/statements/2009/aug/25/howard-dean/rationing-health-care-reform/","Howard Dean","'There's no rationing in any of these bills.'","There's rationing in health care now, and there still would be under reform bill","This Week - ABC News",2009-08-09
"http://data.gesis.org/claimskg/creative_work/d5e4c56d-f4cd-5d95-b5eb-5e2cd6563577","http://www.politifact.com/new-hampshire/statements/2016/apr/15/jack-falanagan/republican-candidate-congress-cites-higher-average/","Jack Falanagan","Says New Hampshire’s second congressional district includes two counties where 'almost 5 percent if not more' of residents are enrolled in the state’s expanded Medicaid program.","Republican state Rep. cites higher than average Medicaid enrollment in two NH counties","Bipartisanship,Medicaid",2016-03-10
"http://data.gesis.org/claimskg/creative_work/4314e856-ff37-50d3-ab16-40eeab32e319","http://www.politifact.com/truth-o-meter/statements/2017/mar/24/carolyn-maloney/ny-rep-maloney-most-planned-parenthood-clinics-are/","Carolyn Maloney","'More than half of Planned Parenthood facilities are in rural or medically underserved areas.'","NY Rep. Maloney: More than half Planned Parenthood clinics are in underserved areas","Women,Abortion",2017-03-16
"http://data.gesis.org/claimskg/creative_work/24aadc72-dd02-57ad-b8f3-41c21f0e03c8","http://www.politifact.com/virginia/statements/2013/apr/15/naral-pro-choice-america/naral-virginia-says-90-percent-health-care-policie/","NARAL Pro-Choice Virginia","Abortion coverage is a standard insurance benefit 'in nearly 90 percent of private plans sold in the U.S.'","NARAL Virginia says 90 percent of health care policies cover abortion","Abortion",2013-03-26
"http://data.gesis.org/claimskg/creative_work/facb0fd6-82a7-561e-a7da-85397b5dfdba","http://www.politifact.com/truth-o-meter/statements/2013/oct/23/marco-rubio/marco-rubio-says-he-never-favored-government-shutd/","Marco Rubio","'I never was in favor of shutting down the government. … (I) voted to fund the government fully.'","Marco Rubio says he never favored a government shutdown and voted to fully fund the government","Federal Budget",2013-10-20
"http://data.gesis.org/claimskg/creative_work/fc62fc04-8b04-559b-9a7f-e55f3e56c7aa","http://www.politifact.com/virginia/statements/2014/sep/08/ed-gillespie/gillespie-says-obamacare-cuts-seniors-medicare/","Ed Gillespie","Obamacare 'cuts seniors’ Medicare.'","Gillespie says Obamacare """"cuts seniors' Medicare""""","Medicare",2014-08-25
"http://data.gesis.org/claimskg/creative_work/ccd30a65-183b-5278-93b5-d7092fc77b03","http://www.politifact.com/new-jersey/statements/2012/may/20/jon-runyan/rep-jon-runyan-claims-medicare-will-be-gone-eight-/","Jon Runyan","Says 'as we sit right now, Medicare, if we do nothing, will be gone in eight years, if we do nothing to it.'","Rep. Jon Runyan claims Medicare “will be gone in eight years, if we do nothing to it""""","Medicare",2012-05-04
"http://data.gesis.org/claimskg/creative_work/8158b5a0-2a85-5606-bf23-a94418a2cfd2","http://www.politifact.com/wisconsin/statements/2017/sep/29/ron-johnson/obamacare-funding-given-states-unfairly-says-repea/","Ron Johnson","'California, New York and Massachusetts, they represent about 20 percent of the population, they get close to 36 percent of Obamacare funding. It's just simply inequitable.'","Obamacare funding given to states unfairly, says repeal and replace supporter Ron Johnson","Federal Budget,Medicaid",2017-09-25
"http://data.gesis.org/claimskg/creative_work/958d3da3-8102-5ad0-9eba-4d6760989004","http://www.politifact.com/florida/statements/2013/mar/15/will-weatherford/weatherford-says-85-percent-people-covered-medicai/","Will Weatherford","Eighty-five percent of Floridians who will benefit from expanding Medicaid are 'single, childless adults.'","Weatherford says 85 percent of people covered by Medicaid expansion are """"single, childless"""" adults","Medicaid",2013-03-08
"http://data.gesis.org/claimskg/creative_work/5aec0376-4bf1-5fb2-ae72-69be35298af2","http://www.politifact.com/wisconsin/statements/2016/dec/23/paul-ryan/repeal-and-replace-works-paul-ryan-says-obamacare-/","Paul Ryan","'Because of Obamacare, Medicare is going broke.'","With 'repeal and replace' in the works, Paul Ryan claims Obamacare is making Medicare go broke","Federal Budget,Medicare,Bankruptcy",2016-11-10
"http://data.gesis.org/claimskg/creative_work/9ae59085-0e75-5d30-a88a-c8eb853ab631","http://www.politifact.com/truth-o-meter/statements/2010/may/12/george-will/george-will-pegs-sen-bennetts-loss-votes-tarp-stim/","George Will","Sen. Robert Bennett, R-Utah, cast votes for TARP, the stimulus, and an individual mandate for health care.","George Will pegs Sen. Bennett's loss to votes on TARP, stimulus, health care","Financial Regulation,Pundits",2010-05-09
"http://data.gesis.org/claimskg/creative_work/016541ea-0c19-56de-a470-9addea2ecc0a","http://www.politifact.com/texas/statements/2014/oct/15/wendy-davis/wendy-davis-says-greg-abbott-fielded-250000-donati/","Wendy Davis","'Weeks after accepting a quarter-million-dollar campaign contribution' from a hospital board chairman, Greg Abbott went to court against victims of a drug-taking neurosurgeon.","Wendy Davis says Greg Abbott fielded $250,000 donation weeks before opposing victims of surgeon","Campaign Finance,Legal Issues",2014-09-17
"http://data.gesis.org/claimskg/creative_work/63c5a6ab-aba0-5bb2-98e3-96d268965ce0","http://www.politifact.com/truth-o-meter/statements/2009/sep/16/tom-price/medicares-history-public-option/","Tom Price","'Medicare began as a public option and now holds 97 percent of the market share.'","Medicare's history as public option","Medicare",2009-09-14
"http://data.gesis.org/claimskg/creative_work/b50d7289-ae5f-5924-854b-3a14f905b18e","http://www.politifact.com/wisconsin/statements/2011/jun/20/sandy-pasch/wisconsin-rep-sandy-pasch-says-sen-alberta-darling/","Sandy Pasch","State Sen. Alberta Darling 'voted to add more than $1 billion in additional spending' while cutting programs such as education and health care","Wisconsin Rep. Sandy Pasch says Sen. Alberta Darling voted to add $1 billion in spending while cutting education and health care","State Budget",2011-06-14
"http://data.gesis.org/claimskg/creative_work/8ead3b70-9cd7-5cda-96f6-75a95428562b","http://www.politifact.com/truth-o-meter/statements/2013/feb/14/barack-obama/obama-says-health-care-law-already-slowing-down-me/","Barack Obama","'Already, the Affordable Care Act is helping to slow the growth of (Medicare’s) health care costs.'","Obama says health care law is already slowing down Medicare costs","Federal Budget,Medicare",2013-02-12
"http://data.gesis.org/claimskg/creative_work/03c03b04-8191-567e-90f9-38635ed2f234","http://www.politifact.com/truth-o-meter/statements/2010/feb/16/joe-biden/biden-overstates-role-medicare-medicaid-us-health-/","Joe Biden","Among the money spent on health care in the United States, '46 cents on every dollar spent is through Medicare and Medicaid.'","Biden overstates role of Medicare, Medicaid in U.S. health care spending","Federal Budget,Medicare",2010-02-14
"http://data.gesis.org/claimskg/creative_work/76d4ecb3-a008-579e-9480-d70a9b9dc03c","http://www.politifact.com/florida/statements/2014/jul/09/charlie-crist/not-expanding-medicaid-florida-missing-out-63800-j/","Charlie Crist","'Expanding Medicaid would create 63k jobs.'","By not expanding Medicaid, Florida is missing out on 63,800 jobs, Charlie Crist says","Medicaid,Poverty",2014-07-02
"http://data.gesis.org/claimskg/creative_work/766442f2-85de-57c5-8cba-1b862d9124e8","http://www.politifact.com/virginia/statements/2019/sep/18/tim-hugo/tim-hugo-misstates-dan-helmers-position-private-he/","Tim Hugo","Dan Helmer 'believes in abolishing our private insurance system.'","Tim Hugo misstates Dan Helmer's position on private health insurance","Medicare",2019-09-10
"http://data.gesis.org/claimskg/creative_work/0e3828b7-1f09-56b3-b3b2-58258c42e1e5","http://www.politifact.com/punditfact/statements/2014/apr/10/john-e-sununu/john-sununu-says-just-14-million-americans-insured/","John E. Sununu","The health care law reduces 'the number of uninsured in America by 3 percent for how much money? $2 trillion.'","John Sununu says just 1.4 million Americans insured for first time under Obamacare at $2 trillion cost","Federal Budget",2014-04-06
