"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/98739341-109f-58bd-ba14-4c8190128951","http://www.politifact.com/truth-o-meter/statements/2013/apr/29/kirsten-gillibrand/kirsten-gillibrand-says-one-five-military-women-3-/","Kirsten Gillibrand","'One in five' women in the military 'are receiving unwanted sexual contact,' as are '3.3 percent of men.'","Kirsten Gillibrand says one in five military women, 3 percent of men, have unwanted sexual contact","Military,Women",2013-04-23
"http://data.gesis.org/claimskg/creative_work/8672c7d0-3a8d-5e58-a2e3-b25f1a8e9642","http://www.politifact.com/wisconsin/statements/2017/may/19/brad-schimel/brad-schimel-falsely-claims-there-no-backlog-untes/","Brad Schimel","There is no ‘backlog’ of untested rape kits in Wisconsin.","Brad Schimel falsely claims there is no ‘backlog’ of untested rape kits in Wisconsin","States,Criminal Justice,Government Efficiency",2017-04-09
"http://data.gesis.org/claimskg/creative_work/11788c0a-9d43-585e-9f96-7de1aba72ca8","http://www.politifact.com/texas/statements/2013/oct/10/gail-collins/texas-congressman-mentioned-attacks-christian-beli/","Gail Collins","Louie Gohmert of Texas 'blamed the mass shooting at a movie theater in Colorado on ‘the ongoing attacks on Judeo-Christian beliefs.''","Texas congressman mentioned attacks on Christian beliefs and Colorado shootings but did not blame one for the other","Religion,Pundits",2013-10-03
"http://data.gesis.org/claimskg/creative_work/0b535dfe-cea2-560a-b47a-3d82eb722a8f","http://www.politifact.com/truth-o-meter/statements/2013/jan/28/marco-rubio/marco-rubio-says-after-dc-passed-gun-laws-viol/","Marco Rubio","'Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.'","Marco Rubio says after D.C. passed gun laws, 'violence skyrocketed'","Guns,Drugs,Criminal Justice,Public Safety,Government regulation",2013-01-17
"http://data.gesis.org/claimskg/creative_work/b18d0418-a60a-5963-aea7-d333084aa205","http://www.politifact.com/florida/statements/2016/jun/29/dana-young/do-dui-arrests-plummet-when-uber-comes-town/","Dana Young","'DUI arrests dropped significantly in Tampa once Uber began operating here.'","Did DUI arrests in Tampa plummet when Uber came to town?","Technology",2016-06-21
"http://data.gesis.org/claimskg/creative_work/f03fe67e-731e-5914-ad41-dfe59309418b","http://www.politifact.com/punditfact/statements/2014/aug/21/michael-medved/talk-show-host-police-kill-more-whites-blacks/","Michael Medved","'More whites than blacks are victims of deadly police shootings.'","Talk show host: Police kill more whites than blacks","Criminal Justice,Civil Rights",2014-08-19
"http://data.gesis.org/claimskg/creative_work/005b0485-b554-5a76-a234-ae2a6ae327c2","http://www.politifact.com/wisconsin/statements/2010/oct/04/scott-hassett/challenger-scott-hassett-says-attorney-general-jb-/","Scott Hassett","Says Wisconsin Attorney General J.B. Van Hollen 'knew about (the Ken Kratz sexting) case for nearly a year and did nothing about it.'","Challenger Scott Hassett says Attorney General J.B. Van Hollen knew about district attorney sexting case but did nothing about it","Legal Issues",2010-09-21
"http://data.gesis.org/claimskg/creative_work/e5709b34-cc49-54b1-bc24-667aaffdfc35","http://www.politifact.com/truth-o-meter/statements/2013/jan/23/jackie-speier/rep-jackie-speier-says-poll-shows-nra-members-beli/","Jackie Speier","'Even members of the NRA, when they were polled recently, were under the impression that everyone has a criminal background check.'","Rep. Jackie Speier says poll shows NRA members believe all gun buyers face background checks","Guns,Civil Rights",2013-01-15
"http://data.gesis.org/claimskg/creative_work/512a1a77-2a29-5a63-8a31-bad9f7cda829","http://www.politifact.com/wisconsin/statements/2015/apr/30/david-clarke-jr/killer-was-street-after-serving-2-years-13-year-ro/","David A. Clarke Jr.","The man who killed a motorist who fatally struck a 2-year-old was 'back on the street' because he had received a 13-year sentence for bank robbery but only 'served two years.'","Killer was on street after serving 2 years of 13-year robbery sentence, Sheriff David Clarke says","Guns,Criminal Justice",2015-04-26
"http://data.gesis.org/claimskg/creative_work/52a1999e-5b6a-5c8b-b9d3-b29cc2262bf2","http://www.politifact.com/truth-o-meter/statements/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/","Donald Trump","'I have watched ICE liberate towns from the grasp of MS-13.'","Donald Trump falsely says ICE liberated towns from MS-13 control","Homeland Security",2018-06-30
"http://data.gesis.org/claimskg/creative_work/56aed8bb-34e4-54eb-b42a-bf75236bae46","http://www.politifact.com/florida/statements/2014/oct/30/senate-majority-pac/radio-ad-dem-pac-blames-trayvon-martin-death-flori/","Senate Majority PAC","The 'stand your ground' law caused the shooting death of Trayvon Martin.","Radio ad by Democratic PAC blames Trayvon Martin death on Florida's 'stand your ground' law","Guns,Legal Issues",2014-10-28
"http://data.gesis.org/claimskg/creative_work/26d44e4a-6353-5d79-bec0-69be78621253","http://www.politifact.com/truth-o-meter/statements/2016/jun/23/cory-booker/sen-cory-booker-says-al-qaida-has-urged-followers-/","Cory Booker","'Al-Qaida operatives, have said, 'Hey, we want you to use this loophole (for purchasing guns despite being on a watch list) to attack and kill Americans.''","Sen. Cory Booker says al-Qaida has urged followers to use lax U.S. gun laws to kill Americans","Guns,Regulation,Public Safety,Terrorism,Government regulation",2016-06-16
"http://data.gesis.org/claimskg/creative_work/c263f086-f7bc-5d1a-aa20-fca3ef1e2b36","http://www.politifact.com/truth-o-meter/statements/2017/feb/02/nancy-pelosi/pelosis-misleading-claim-gorsuch-sides-felons-over/","Nancy Pelosi","Says Neil Gorsuch 'comes down on the side of felons over gun safety.'","Does Neil Gorsuch side with 'felons over gun safety,' as Pelosi says?","Guns,Criminal Justice,Supreme Court",2017-01-31
"http://data.gesis.org/claimskg/creative_work/abf325a7-4f97-5843-8b89-7a1695dcbc84","http://www.politifact.com/california/statements/2019/jun/28/kamala-harris/fact-check-did-kamala-harris-really-disagree-obama/","Kamala Harris","Says 'I disagreed' with President Obama’s Secure Communities deportation program","FACT CHECK: Did Kamala Harris really disagree with Obama’s deportation policy?","Border Security",2019-06-27
"http://data.gesis.org/claimskg/creative_work/5ae2ecc5-a21d-5ffc-8913-553137f4ecae","http://www.politifact.com/wisconsin/statements/2013/mar/11/edward-flynn/milwaukee-police-chief-edward-flynn-says-use-assau/","Edward Flynn","Research found that 'over the course of the existence of the Brady Bill ban, the use of assault weapons in crimes decreased by two thirds.'","Milwaukee Police Chief Edward Flynn says use of assault weapons in crime dropped by two-thirds during assault weapon ban","Guns,Criminal Justice",2013-03-01
"http://data.gesis.org/claimskg/creative_work/5c6a33a4-bd2c-5b78-b822-8aab3b851d1a","http://www.politifact.com/georgia/statements/2015/may/06/danny-porter/gwinnett-da-over-reaches-sheriff-hill-shooting-sta/","Danny Porter","'A sitting sheriff cannot be charged except by a warrant issued by a Superior Court judge.'","Gwinnett DA over-reaches on Sheriff Hill shooting statement","Legal Issues",2015-05-04
"http://data.gesis.org/claimskg/creative_work/27f5455a-12a8-59c5-84b1-eddd11282a2a","http://www.politifact.com/texas/statements/2014/aug/21/sarah-palin/palin-incorrect-rosemary-lehmberg-convened-grand-j/","Sarah Palin","Under Rosemary Lehmberg, the 'Travis County D.A.’s office' convened the grand jury that indicted Rick Perry.","Sarah Palin incorrect Rosemary Lehmberg's office convened grand jury that indicted Rick Perry","Criminal Justice",2014-08-17
"http://data.gesis.org/claimskg/creative_work/3cedf5ea-646a-597b-b0c3-9dd951a73050","http://www.politifact.com/texas/statements/2018/jan/12/robert-chody/nearly-half-texas-vehicle-thefts-keys-left-inside-/","Robert Chody","'Almost half of all vehicles stolen in Texas each year had keys left inside.'","Little gas behind claim that every year, keys left inside nearly half of stolen Texas vehicles","Transportation",2017-12-27
"http://data.gesis.org/claimskg/creative_work/62be8829-453e-5314-ac7c-de3726d9f021","http://www.politifact.com/rhode-island/statements/2013/dec/15/michael-chippendale/rhode-island-rep-michael-chippendale-says-most-cri/","Michael Chippendale","'The vast, overwhelming majority of [crimes that occur with a firearm] are committed by people who don’t legally possess that firearm in the first place.'","Rhode Island Rep. Michael Chippendale says most crimes involving guns are committed by people who don't legally own that gun","Guns,Criminal Justice",2013-12-03
"http://data.gesis.org/claimskg/creative_work/19572524-3bcf-5b49-a447-bd70269efcd7","http://www.politifact.com/texas/statements/2015/oct/16/bill-oreilly/bill-oreilly-says-austins-murder-rate-has-spiked-8/","Bill O'Reilly","From 2014 to 2015, Austin’s 'murder rate is up a whopping 83 percent.'","Bill O'Reilly says Austin's murder rate has spiked 83 percent","City Government,Criminal Justice",2015-10-07
"http://data.gesis.org/claimskg/creative_work/ba26dc14-32eb-5fca-804d-5e9644d6484b","http://www.politifact.com/california/statements/2019/feb/20/tom-mcclintock/rep-tom-mcclintock-distorts-number-homicides-undoc/","Tom McClintock","'In 2017, illegal aliens murdered 1,800 Americans.'","Rep. Tom McClintock distorts number of homicides by undocumented immigrants","Public Safety",2019-01-29
"http://data.gesis.org/claimskg/creative_work/dfa5775b-a02a-5605-81a4-ed6cb41fdb66","http://www.politifact.com/punditfact/statements/2018/jul/10/blog-posting/conservative-website-wrong-purpose-effects-un-conf/","Bloggers","'US representatives promise implement of UN gun-control plans'","Conservative website wrong on effects, purpose of UN conference","Guns,Fake news",2018-07-05
"http://data.gesis.org/claimskg/creative_work/dbd87b22-4411-5b5c-a8bc-5ce887b3acc8","http://www.politifact.com/rhode-island/statements/2013/jan/06/facebook-posts/facebook-posting-says-gun-rich-swiss-have-lowest-f/","Facebook posts","'Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!'","Facebook posting says the gun-rich Swiss have the lowest firearm crime rate in the civilized world","Guns,Regulation,Military,Government regulation",2012-12-16
"http://data.gesis.org/claimskg/creative_work/780e3a59-913a-5512-b226-7aef8004810f","http://www.politifact.com/california/statements/2017/jul/03/travis-allen/travis-allens-mostly-false-claim-about-crime-calif/","Travis Allen","'I have seen crime increase in every major metropolitan area (in California) … Crime is on the rise in every major market.'","Travis Allen’s Mostly False claim about crime in California","Criminal Justice,The 2018 California Governor's Race",2017-06-22
"http://data.gesis.org/claimskg/creative_work/6e9e9269-e6fa-5cdd-8ebb-b0987d45c703","http://www.politifact.com/florida/statements/2017/aug/30/matt-gaetz/gaetz-misleads-claim-about-immigrants-crime/","Matt Gaetz","'As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders.'","Gaetz misleads in claim about immigrants, crime","Public Safety",2017-08-18
"http://data.gesis.org/claimskg/creative_work/0538b02d-a648-51ae-9392-5285c8b70c7e","http://www.politifact.com/texas/statements/2013/oct/15/david-dewhurst/dewhurst-suggesting-obamas-impeachment-airs-ridicu/","David Dewhurst","The White House had a live video feed of the Benghazi attacks as they occurred.","Dewhurst, suggesting Obama's impeachment, airs ridiculous claim about White House fielding live video of Benghazi attacks as they occurred","Criminal Justice,Foreign Policy,Terrorism",2013-10-14
"http://data.gesis.org/claimskg/creative_work/736ed6ec-fea9-5f9e-afb2-f57122874f8d","http://www.politifact.com/texas/statements/2015/nov/06/greenville-gazette/website-says-texas-legislation-allows-teachers-kil/","Greenville Gazette","Texas legislation 'would allow… teachers to kill their students if they felt it was needed.'","Website says Texas legislation allows teachers to kill students if 'they felt it was needed'","Children,Criminal Justice",2015-02-01
"http://data.gesis.org/claimskg/creative_work/e317862e-dbad-5cb3-b972-105e5c30807d","http://www.politifact.com/texas/statements/2016/nov/18/jennie-lou-leeder/democrat-jennie-lou-leeder-says-texas-spends-more-/","Virginia """"Jennie Lou"""" Leeder","Texas spends 'more per day to house an inmate than we do on a student.'","Democrat Jennie Lou Leeder says Texas spends more per inmate than public school student","State Finances,States,Criminal Justice,State Budget",2016-10-17
"http://data.gesis.org/claimskg/creative_work/b3392034-4ef4-51e4-afec-86f841f081ab","http://www.politifact.com/texas/statements/2014/jan/31/todd-staples/david-dewhurst-appears-be-first-lieutenant-governo/","Todd Staples","David Dewhurst is 'the first lieutenant governor in history to have a personal security detail.'","David Dewhurst appears to be first lieutenant governor with state security detail, but he's said he initially declined it","State Finances,Homeland Security,Public Safety,State Budget,Candidate Biography",2014-01-27
"http://data.gesis.org/claimskg/creative_work/c604abec-34fe-58e4-82f5-f8b913fcc525","http://www.politifact.com/oregon/statements/2011/apr/02/rob-bovett/oregon-district-attorney-says-meth-lab-seizures-an/","Rob Bovett","Since Oregon’s prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.","Oregon district attorney says meth lab seizures and meth-related arrests both down considerably since 2006","Drugs",2011-03-28
"http://data.gesis.org/claimskg/creative_work/308c4c5f-e5b1-55a9-8286-b97408466d28","http://www.politifact.com/wisconsin/statements/2010/dec/02/gwen-moore/us-rep-gwen-moore-says-domestic-violence-deaths-wi/","Gwen Moore","In Wisconsin, 'deaths from domestic violence are at the highest in 10 years.'","U.S. Rep. Gwen Moore says domestic violence deaths in Wisconsin are at their highest in 10 years","Families",2010-10-07
"http://data.gesis.org/claimskg/creative_work/05cee65b-875e-5e65-adae-864090d3f040","http://www.politifact.com/florida/statements/2013/apr/16/american-bird-conservancy/bird-group-cries-foul-about-feral-cat-bill/","American Bird Conservancy","A proposed bill in the Florida Legislature 'would authorize the public hoarding of cats by feral cat activists.'","Bird group cries foul about feral cat bill","Animals",2013-03-29
"http://data.gesis.org/claimskg/creative_work/8c8895fd-cdca-565c-8434-27f1cf4442c3","http://www.politifact.com/virginia/statements/2015/mar/23/ken-plum/ken-plum-says-pre-k-education-leads-fewer-arrests/","Ken Plum","'We've got 40 years of study now that show that, with a good preschool start, you're less likely to be on public dole, you're less likely to be in prison.'","Ken Plum says Pre-K education leads to less crime and welfare","Children,Welfare",2015-03-12
"http://data.gesis.org/claimskg/creative_work/2d64c4ae-d84a-5b5f-9d3c-c1eaa11a88eb","http://www.politifact.com/ohio/statements/2013/may/02/ed-fitzgerald/ed-fitzgerald-accuses-gov-john-kasich-pay-play-pol/","Ed FitzGerald","'Ohioans want an end to pay-to-play politics.'","Ed FitzGerald accuses Gov. John Kasich of pay-to-play politics","Ethics,Criminal Justice",2013-04-19
"http://data.gesis.org/claimskg/creative_work/409db97b-d03b-57c2-be7e-bb529f203c28","http://www.politifact.com/florida/statements/2011/jan/27/jeff-atwater/Florida-tops-staged-auto-accidents-Jeff-Atwater/","Jeff Atwater","'Of the top five cities for staged automobile accidents, three are in Florida. … We rank No. 1 in the country in staged auto accidents.'","Florida is tops for staged auto accidents, Jeff Atwater says","Consumer Safety",2011-01-19
"http://data.gesis.org/claimskg/creative_work/08eb33fc-15e0-5912-8bd0-7032bda90ff6","http://www.politifact.com/truth-o-meter/statements/2013/jun/17/peter-roskam/rep-roskam-says-medicare-fraud-rate-8-10-percent/","Peter Roskam","'Worldwide credit card transactions, the credit card fraud rate is 0.04 percent, compared to almost 8 percent, 9 percent, 10 percent of Medicare fraud.'","Medicare fraud rate is 8 to 10 percent, says Roskam of Illinois","Government Efficiency,Medicare",2013-06-12
"http://data.gesis.org/claimskg/creative_work/8df48eea-847b-59d6-a3da-8dc1faa14200","http://www.politifact.com/rhode-island/statements/2012/dec/23/facebook-posts/facebook-posting-handgun-deaths-has-out-date-numbe/","Facebook posts","'Last year, handguns killed 48 people in Japan, 8 in Great Britain, 34 in Switzerland, 52 in Canada, 58 in Israel, 21 in Sweden, 42 in West Germany and 10,728 in the United States.'","Facebook posting on handgun deaths has out-of-date numbers, but the trend persists","Guns,Government regulation",2012-12-15
"http://data.gesis.org/claimskg/creative_work/703c0bf2-57ce-5459-8a55-4246a85c986a","http://www.politifact.com/california/statements/2019/mar/13/gavin-newsom/somber-statistic-still-true-california-has-largest/","Gavin Newsom","California has 'the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.'","It's still True: California has ‘largest death row in the Western Hemisphere’","Public Safety,Death Penalty",2019-03-13
"http://data.gesis.org/claimskg/creative_work/b1dad08a-93b5-5c70-89d1-ac4c82bbd176","http://www.politifact.com/north-carolina/statements/2017/may/23/thom-tillis/was-2016-one-deadliest-years-ever-police-officers-/","Thom Tillis","'Last year was one of the deadliest years ever for law enforcement officers.'","Was 2016 'one of the deadliest years ever' for police officers in the US?","Congress,Criminal Justice,Public Safety,History,After the Fact",2017-05-19
"http://data.gesis.org/claimskg/creative_work/4557af51-b801-542b-87e6-faef3f4aa82e","http://www.politifact.com/texas/statements/2011/dec/16/rick-perry/rick-perry-says-federal-government-catches-and-rel/","Rick Perry","Says the Obama administration catches and releases nonviolent illegal immigrants.","Rick Perry says the federal government catches and releases non-violent violators of immigration laws","Criminal Justice",2011-12-10
"http://data.gesis.org/claimskg/creative_work/97f09edb-e485-54e2-ad2f-0895a516cf01","http://www.politifact.com/truth-o-meter/statements/2019/feb/22/joe-biden/how-much-have-domestic-violence-rates-fallen-viole/","Joe Biden","'Since the passage of (the Violence Against Women Act), annual rates of domestic violence have dropped by 63 percent.'","How much have domestic violence rates fallen since the Violence Against Women Act passed?","Criminal Justice,Women",2019-02-15
"http://data.gesis.org/claimskg/creative_work/4ae5746b-bca0-5299-9dcd-81492ecc5bed","http://www.politifact.com/texas/statements/2014/jul/25/glenn-beck/glenn-beck-says-9-year-old-girl-raped-austin-man-p/","Glenn Beck","Says a 9-year-old girl was recently raped in Austin, Texas, by a guy previously 'caught four times and released.'","Glenn Beck says 9-year-old girl raped in Austin by man previously released four times","Children,Criminal Justice",2014-07-17
"http://data.gesis.org/claimskg/creative_work/122b7b3a-7a91-5689-8dfc-1c877c4bd9a0","http://www.politifact.com/florida/statements/2014/nov/17/jack-seiler/jack-seiler-says-arnold-abbott-90-year-old-wasnt-t/","Jack Seiler","'No one was taken into custody' for feeding the homeless.","Jack Seiler says Arnold Abbott, 90-year-old, wasn't taken into custody for feeding homeless","City Government,Hunger",2014-11-05
"http://data.gesis.org/claimskg/creative_work/5f761771-0969-5f63-91cb-36875407b388","http://www.politifact.com/texas/statements/2010/feb/14/farouk-shami/farouk-shami-says-state-texas-has-killed-lots-inno/","Farouk Shami","'We have killed lots of innocent people in the state of Texas.'","Farouk Shami says state of Texas has killed lots of innocent people","Legal Issues",2010-02-08
"http://data.gesis.org/claimskg/creative_work/9eeb26e8-b479-5c09-8b7b-153be4a0f137","http://www.politifact.com/florida/statements/2010/may/25/florida-democratic-party/florida-democrats-accuse-bill-mccollum-reckless-sp/","Florida Democratic Party","'Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame.'","Florida Democrats accuse Bill McCollum of reckless spending","Children,Technology",2010-05-18
"http://data.gesis.org/claimskg/creative_work/92c2a10f-55ae-5662-a45c-e91ec184efe3","http://www.politifact.com/truth-o-meter/statements/2015/dec/18/andre-carson/rep-carson-miscasts-racial-supremacists-greater-/","André Carson","'Our larger domestic threat is from racial supremacist groups.'","Rep. Carson miscasts racial supremacists as greater threat than jihadists","Religion,Terrorism",2015-12-13
"http://data.gesis.org/claimskg/creative_work/2b1c6ddf-cae5-5f24-8d5c-b6c3ade9b902","http://www.politifact.com/texas/statements/2014/jul/31/rick-perry/rick-perry-recaps-arrests-men-ukraine-its-not-coun/","Rick Perry","Says three Ukrainians recently captured on a West Texas ranch are among 'individuals from countries that have strong terrorist ties being apprehended' near the state’s border with Mexico.","Rick Perry recaps arrests of men from Ukraine, but it's not a country with strong terrorist ties","Homeland Security,Criminal Justice,Foreign Policy,Corrections and Updates",2014-07-23
"http://data.gesis.org/claimskg/creative_work/156c1f65-870d-59ce-ad04-73038fd5ee2a","http://www.politifact.com/wisconsin/statements/2019/may/30/mark-pocan/pocan-says-trump-tweet-contradicted-mueller/","Mark Pocan","Says Donald Trump's claim that 'there was insufficient evidence and therefore, in our country, a person is innocent' directly contradicts Special Counsel Robert Mueller’s statement.","Pocan says Trump tweet “directly contradicted” Mueller comments","Impeachment",2019-05-29
"http://data.gesis.org/claimskg/creative_work/65f7e71e-43b9-5e4a-b75d-9599a1559422","http://www.politifact.com/texas/statements/2010/sep/01/greg-abbott/ag-greg-abbott-says-el-paso-highway-was-closed-bec/","Greg Abbott","Says a highway was closed in El Paso because of bullets flying across the border.","AG Greg Abbott says El Paso highway was closed because of bullets flying across border","Homeland Security,Drugs",2010-08-26
"http://data.gesis.org/claimskg/creative_work/aa7d6532-7cbf-53d2-9cc8-2a70f4f543ba","http://www.politifact.com/wisconsin/statements/2012/jun/01/tom-barrett/wisconsin-recall-dem-challenger-tom-barrett-says-n/","Tom Barrett","'No one on my staff has ever been charged with a crime.'","In Wisconsin recall, Dem challenger Tom Barrett says no one on his staff """"has ever been charged with a crime”","Job Accomplishments,City Government",2012-05-31
"http://data.gesis.org/claimskg/creative_work/89e21c69-db30-59a9-b5fc-f747c2bd12f8","http://www.politifact.com/florida/statements/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/","Matt Gaetz","'In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.'","Matt Gaetz said Democrats' platform once said illegal immigrants were committing felonies","Guns",2019-02-07
"http://data.gesis.org/claimskg/creative_work/4a2bf068-3cd3-5f91-a580-cc36c4cb2e95","http://www.politifact.com/truth-o-meter/statements/2016/sep/28/donald-trump/debate-donald-trump-says-stop-and-frisk-constituti/","Donald Trump","Says 'no, you’re wrong,' responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.","Donald Trump and Lester Holt clash over whether stop-and-frisk is constitutional in New York","Criminal Justice,Supreme Court",2016-09-26
"http://data.gesis.org/claimskg/creative_work/9326a863-7cb3-5710-b335-c8c508a756c7","http://www.politifact.com/rhode-island/statements/2011/jul/17/sheldon-whitehouse/sen-whitehouse-says-criminals-can-hack-home-comput/","Sheldon Whitehouse","'Some criminals have learned how to spy on Americans, hacking into our home computers and looking out through the video camera attached to the screen.'","Sen. Whitehouse says criminals can hack into home computers and spy on victims through video cameras","Technology",2011-06-16
"http://data.gesis.org/claimskg/creative_work/84c276fe-8259-53e1-bd37-b5b3b2750051","http://www.politifact.com/new-york/statements/2017/sep/22/jose-serrano/are-republicans-trying-allow-convicted-felons-own-/","José Serrano","'Republicans want to restore #gunrights to felons'","Are Republicans trying to allow convicted felons to own guns?","Guns",2017-09-12
"http://data.gesis.org/claimskg/creative_work/dd6d696d-3032-5378-8999-5246524f4c54","http://www.politifact.com/wisconsin/statements/2013/jul/03/david-clarke-jr/milwaukee-county-sheriff-david-clarke-says-4-homic/","David A. Clarke Jr.","'When I was growing up as a kid in the city of Milwaukee, if we averaged 4 homicides a year in the entire city that was a record number.'","Milwaukee County Sheriff David Clarke says 4 homicides a year in Milwaukee would be a record when he was a kid","Guns",2013-06-22
"http://data.gesis.org/claimskg/creative_work/fea801c2-0325-5aab-8bad-0de0fa957192","http://www.politifact.com/texas/statements/2016/jul/22/donald-trump/pants-fire-claim-ted-cruz-never-denied-father-phot/","Donald Trump","Says Ted Cruz 'never denied' his father was photographed with Lee Harvey Oswald.","Pants on Fire for claim Ted Cruz never denied father photographed with Lee Harvey Oswald","History,Candidate Biography",2016-06-22
"http://data.gesis.org/claimskg/creative_work/ecaece2e-e626-527b-97ca-a473ee5297a2","http://www.politifact.com/punditfact/statements/2017/may/22/dennis-prager/were-two-people-responsible-virtually-all-anti-sem/","Dennis Prager","'It was a 100 percent lie that (Donald Trump’s) election unleashed anti-Semitism. … Hundreds of Jewish community centers had bomb threats called in. To the best of our knowledge to this day, 90 percent of them were called in by an American Jewish kid living in Israel, and the other 10 percent were a black radical who was trying to impress his girlfriend.'","Were two people responsible for virtually all anti-Semitic incidents after the election?","Criminal Justice,Diversity",2017-05-18
