"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/883842c7-7944-5c5e-92e1-0646c0ef9351","http://www.politifact.com/punditfact/statements/2019/oct/02/kaya-jones/donald-trump-third-term-failed-impeachment-would/","Kaya Jones","'If the impeachment reaches the house and passes to the senate and isn’t passed the first term is nullified and Trump can run two more terms.'","No, Donald Trump could not seek a third term if an impeachment trial failed","Constitutional Amendments,Impeachment",2019-10-01
"http://data.gesis.org/claimskg/creative_work/d3764057-2d7d-5d8b-952f-4d4c952ac0e1","http://www.politifact.com/truth-o-meter/statements/2010/jan/22/charles-schumer/campaign-finance-ruling-united-citizens-historical/","Charles Schumer","'With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.'","Campaign finance ruling on United Citizens is historical, but 100 years is a stretch","Corporations,Supreme Court,Legal Issues",2010-01-21
"http://data.gesis.org/claimskg/creative_work/f5867b6c-0bb5-557e-a0db-1b76d1098248","http://www.politifact.com/truth-o-meter/statements/2014/jun/13/put-alaska-first-pac/pac-ad-says-republican-senate-candidate-dan-sulliv/","Put Alaska First PAC","'It was Dan Sullivan who wrote a bill to cut Alaskans out of those decisions' about where they can hunt and fish.","PAC ad: Republican Senate candidate Sullivan wrote a bill to cut Alaskans out of hunting decisions","Congress,Negative Campaigning,Government regulation",2014-06-02
"http://data.gesis.org/claimskg/creative_work/6ef1a690-d741-568a-968c-bac37fcadbf0","http://www.politifact.com/texas/statements/2016/jul/29/cecile-richards/cecile-richards-makes-half-true-claim-about-barack/","Cecile Richards","Barack Obama 'ended up getting re-elected by the largest gender gap in the history of American elections.'","Cecile Richards makes Half True claim about Barack Obama winning with record gender gap","Polls and Public Opinion",2016-07-26
"http://data.gesis.org/claimskg/creative_work/a520e8e8-ebc2-50f3-9a3c-a522437e02cb","http://www.politifact.com/punditfact/statements/2016/dec/21/usa-snich/website-hypes-long-shot-theory-about-courts-replac/","USA Snich","'Putin Interference Could Give Courts Legal Right to Make Hillary President.'","Website hypes long-shot theory about courts replacing Donald Trump with Hillary Clinton","Fake news,Legal Issues",2016-12-11
"http://data.gesis.org/claimskg/creative_work/5b71e1ad-2327-5e7e-ba24-681a8deb4f8b","http://www.politifact.com/texas/statements/2015/jun/26/hillary-clinton/hillary-clinton-says-you-can-vote-texas-concealed-/","Hillary Clinton","'If you want to vote in' Texas, 'you can use a concealed-weapon permit as a valid form of identification, but a valid student ID isn’t good enough.'","Hillary Clinton says you can vote in Texas with a concealed-weapon permit, but not a student ID","States",2015-06-04
"http://data.gesis.org/claimskg/creative_work/bc2b0ac7-9597-5003-8f00-b6ccfd5dfda5","http://www.politifact.com/texas/statements/2012/jan/27/true-vote/true-vote-says-eric-holder-supports-naacp-request-/","True The Vote","'Eric Holder is supportive of the NAACP's efforts to get the United Nations involved in our elections.'","True the Vote says Eric Holder supports NAACP request for United Nations' involvement in U.S. elections","Foreign Policy",2011-12-12
"http://data.gesis.org/claimskg/creative_work/137fdb90-3b6b-540e-9742-26e236ed6352","http://www.politifact.com/florida/statements/2012/jan/25/mitt-romney/spanish-language-ad-says-newt-gingrich-said-spanis/","Mitt Romney","Says Newt Gingrich said 'Spanish is the language of the ghetto.'","Spanish-language ad says Newt Gingrich said Spanish is """"the language of the ghetto""""","Message Machine 2012",2012-01-25
"http://data.gesis.org/claimskg/creative_work/f927da9a-17e7-534d-b4cb-2637744d005b","http://www.politifact.com/truth-o-meter/statements/2016/aug/09/viral-image/viral-post-claiming-voter-fraud-2012-election-errs/","Viral image","Says in 2012 'Obama won in every state that did not require a photo ID and lost in every state that did require a photo ID in order to vote.'","Viral post claiming voter fraud in 2012 election errs on photo ID numbers","History,Human Rights,Legal Issues",2016-08-05
"http://data.gesis.org/claimskg/creative_work/b026b0b7-5a05-5251-a409-3f6ac5021487","http://www.politifact.com/punditfact/statements/2017/jul/12/eric-bolling/collusion-not-illegal-fox-news-host-eric-bolling-s/","Eric Bolling","'Collusion is not illegal.'","Is 'collusion' illegal? Fox News host says no","Legal Issues",2017-07-11
"http://data.gesis.org/claimskg/creative_work/0310beb7-2deb-5ce0-90ad-cd34cc8f8aa9","http://www.politifact.com/north-carolina/statements/2017/jun/14/richard-burr/russia-investigation-senate-hearings-have-uncommon/","Richard Burr","Says the Senate Intelligence Committee has held 10 public hearings this year, 'more than double that held by the committee in any recent year.'","In Russia investigation, Senate hearings have uncommon transparency says Sen. Richard Burr","Congressional Rules,Job Accomplishments,Congress,Transparency,Foreign Policy",2017-06-13
"http://data.gesis.org/claimskg/creative_work/d9bfbc59-61ef-58c9-96f7-7508d3facb91","http://www.politifact.com/wisconsin/statements/2016/dec/07/tweets/were-300000-wisconsin-voters-turned-away-polls-201/","Tweets","In Wisconsin, '300,000 voters were turned away by the state’s strict voter ID law' in the 2016 presidential election.","Were 300,000 Wisconsin voters turned away from the polls in the 2016 presidential election?","States,Civil Rights,Legal Issues",2016-12-06
"http://data.gesis.org/claimskg/creative_work/c3012d29-f466-5d03-b2ac-f3955effc735","http://www.politifact.com/texas/statements/2014/jan/21/lloyd-doggett/historically-blue-travis-county-surrounded-red-cou/","Lloyd Doggett","Travis County is 'surrounded by red counties.'","Historically 'blue' Travis County surrounded by 'red' counties","Bipartisanship",2013-11-22
"http://data.gesis.org/claimskg/creative_work/2989c076-8c0a-546b-b008-1d809f3073f3","http://www.politifact.com/wisconsin/statements/2011/may/18/kim-simac/wisconsin-tea-party-leader-says-democrat-hired-tel/","Kim Simac","Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received 'harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators.'","Wisconsin tea party leader says Democrat-hired telemarketer called recall petition signers","State Budget",2011-04-29
"http://data.gesis.org/claimskg/creative_work/b38c30d0-1f9b-5b63-8398-9889a023f2ef","http://www.politifact.com/punditfact/statements/2018/jun/21/blog-posting/-website-falsely-claims-obama-was-bust/","Bloggers","'Busted: Obama is holding secret meetings to overtake the White House'","Website touts misleading headline about Obama plotting White House takeover","Fake news",2018-06-11
"http://data.gesis.org/claimskg/creative_work/8234ac9f-654b-5b50-8c16-32a496fdf6f9","http://www.politifact.com/texas/statements/2010/mar/19/karl-rove/karl-rove-says-he-and-consultant-david-weeks-persu/","Karl Rove","“Rick Perry had planned to retire from the legislature until his best friend, David Weeks, and I talked him into switching parties and running for the GOP nomination for agriculture commissioner.”","Karl Rove says he and consultant David Weeks persuaded Rick Perry to switch parties and run for state agriculture commissioner","Candidate Biography",2010-03-09
"http://data.gesis.org/claimskg/creative_work/29e99e60-8ce2-5ded-9917-5bd1442be55f","http://www.politifact.com/texas/statements/2016/apr/22/tom-smitty-smith/tom-smith-public-citizen-says-600000-texas-registe/","Tom """"Smitty"""" Smith","'Texas has 600,000 registered voters who don’t have the kind of photo ID needed to vote.'","Tom Smith of Public Citizen says 600,000 Texas registered voters lack valid photo IDs to go to polls","States,History",2016-04-14
"http://data.gesis.org/claimskg/creative_work/03bca90e-1513-5390-975f-8614458b1dfa","http://www.politifact.com/punditfact/statements/2015/sep/20/karl-rove/rove-says-2012-nomination-fight-saw-many-poll-lead/","Karl Rove","At this point in 2012, 'Rick Perry was ahead at 29.9 percent, and we had seven more leads before it finally settled on Mitt Romney.'","Rove says 2012 nomination fight saw many poll leaders over the months","Polls and Public Opinion",2015-09-20
"http://data.gesis.org/claimskg/creative_work/f8d10e7f-e36e-5144-b43e-e27826019185","http://www.politifact.com/wisconsin/statements/2016/oct/28/our-democracy-2020/did-wisconsin-election-clerk-block-early-voting-be/","Our Democracy 2020","Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she 'was afraid it would help Democrats,' showing 'outrageous partisan bias.'","Did a Wisconsin election clerk block early voting because of 'partisan bias' against Democrats?","Bipartisanship,City Government",2016-10-26
"http://data.gesis.org/claimskg/creative_work/4d805da7-69b4-5d42-ac6b-7be012f1fad0","http://www.politifact.com/wisconsin/statements/2016/apr/12/martha-laning/has-wisconsins-democratic-party-leader-flip-floppe/","Martha Laning","On supporting winner of Democratic primary with her superdelegate vote.","Has Wisconsin's Democratic Party leader flip-flopped on how she'll cast her superdelegate vote?","States",2016-04-06
"http://data.gesis.org/claimskg/creative_work/b4b6a845-b06c-50b1-a6d3-214a9de48837","http://www.politifact.com/truth-o-meter/statements/2013/jul/30/sarah-palin/sarah-palin-says-gop-banned-mention-ayers-08/","Sarah Palin","'I was banned from talking about' Bill Ayers during the 2008 presidential campaign.","Sarah Palin says GOP banned mention of Ayers in '08","Terrorism,Pundits",2013-07-26
"http://data.gesis.org/claimskg/creative_work/43270577-fdf1-5a3f-832c-b55380ad58f2","http://www.politifact.com/truth-o-meter/statements/2016/mar/13/donald-trump/donald-trump-wrongly-links-campaign-event-proteste/","Donald Trump","Says the man who rushed the stage at him in Dayton, Ohio, 'had chatter about ISIS, or with ISIS' in his social media posts.","Donald Trump wrongly links Ohio campaign event protester to ISIS","Civil Rights,Terrorism",2016-03-13
"http://data.gesis.org/claimskg/creative_work/17827ef4-1ec3-5add-bea7-5b7d3a78c214","http://www.politifact.com/north-carolina/statements/2017/may/18/chain-email/no-thousands-dead-people-are-not-registered-vote-n/","Chain email","Says there are thousands of registered voters over 110 years old in North Carolina, including one who is 219 years old.","No, thousands of dead people are not registered to vote in North Carolina","States,Corrections and Updates,Fake news",2017-05-11
"http://data.gesis.org/claimskg/creative_work/381c4c87-54c8-5673-9312-4ec9dc1d31ff","http://www.politifact.com/rhode-island/statements/2011/oct/07/brian-newberry/house-minority-leader-brian-newberry-says-congress/","Brian Newberry","'Legally, it doesn't make any difference' which state district you live in when running for Congress.","House Minority Leader Brian Newberry says congressional candidates don't have to live in the district where they're running","Public Service,Legal Issues",2011-10-02
"http://data.gesis.org/claimskg/creative_work/c42267e3-f7c9-59b9-89b6-7c7ca1be68a3","http://www.politifact.com/florida/statements/2012/aug/09/heather-fiorentino/heather-fiorentino-said-kurt-browning-allowed-1800/","Heather Fiorentino","As Florida secretary of state, Kurt Browning 'allowed 1,800 illegal voters to register in Florida.'","Heather Fiorentino said Kurt Browning """"allowed 1,800 illegal voters to register in Florida""""","Message Machine 2012",2012-08-07
"http://data.gesis.org/claimskg/creative_work/f7eafd13-f799-5484-b458-e6d6595ee964","http://www.politifact.com/california/statements/2016/dec/15/antonio-villaraigosa/villaraigosa-claims-california-oregon-washington-p/","Antonio Villaraigosa","'California is once again the sixth-largest economy in the world. If you add the GDP’s of Washington and Oregon, California would surpass the United Kingdom to become the fifth-largest economy in the world.'","Would trio of West Coast states be '5th largest economy' on planet?","The 2018 California Governor's Race",2016-12-08
"http://data.gesis.org/claimskg/creative_work/435934f2-fce2-5920-80af-57fc04fad0e6","http://www.politifact.com/texas/statements/2012/sep/26/joaquin-castro/joaquin-castro-says-texas-has-gone-longest-all-sta/","Joaquin Castro","Texas is 'the state that has now gone the longest without electing a Democrat statewide.'","Joaquin Castro: Texas has gone the longest of all states not electing a Democrat to statewide office","History",2012-09-22
"http://data.gesis.org/claimskg/creative_work/c12caf46-eb76-5d67-8356-df80d6a0bc49","http://www.politifact.com/wisconsin/statements/2012/oct/15/tommy-thompson/thompson-says-baldwin-has-not-run-any-positive-ads/","Tommy Thompson","Says opponent Tammy Baldwin ‘has had not one positive ad’ in the campaign for U.S. Senate.","Thompson says Baldwin has not run any positive ads in Senate campaign","Negative Campaigning",2012-10-05
"http://data.gesis.org/claimskg/creative_work/da6e4512-cbac-583e-8110-170d59b6958d","http://www.politifact.com/truth-o-meter/statements/2010/oct/14/joe-manchin/joe-manchin-attacks-john-raese-wife-registered-vot/","Joe Manchin","John Raese's wife 'is registered to vote in Florida so she can't even vote for him.'","Joe Manchin attacks John Raese for wife registered to vote in Florida","Message Machine 2010,Candidate Biography",2010-10-08
"http://data.gesis.org/claimskg/creative_work/bc73db22-e64e-59de-a6f7-a4e3ded9d2e7","http://www.politifact.com/texas/statements/2010/jun/04/tom-mechler/challenger-gop-chair-says-democrats-have-20-field-/","Tom Mechler","“The Democrats have over 20 field agents to our zero.'","Challenger to GOP chair says Democrats have 20 field agents, Republicans have none","Job Accomplishments,Campaign Finance",2010-05-27
"http://data.gesis.org/claimskg/creative_work/156c1f65-870d-59ce-ad04-73038fd5ee2a","http://www.politifact.com/wisconsin/statements/2019/may/30/mark-pocan/pocan-says-trump-tweet-contradicted-mueller/","Mark Pocan","Says Donald Trump's claim that 'there was insufficient evidence and therefore, in our country, a person is innocent' directly contradicts Special Counsel Robert Mueller’s statement.","Pocan says Trump tweet “directly contradicted” Mueller comments","Impeachment",2019-05-29
"http://data.gesis.org/claimskg/creative_work/0b57cf85-9d4a-555b-913f-a1fb96146f9b","http://www.politifact.com/wisconsin/statements/2013/may/30/mark-pocan/us-constitution-not-explicit-right-vote-wisconsin-/","Mark Pocan","'Nothing in the Constitution explicitly guarantees our right to vote.'","U.S. Constitution is not explicit on the right to vote, Wisconsin Rep. Mark Pocan says","Supreme Court,Legal Issues",2013-05-13
"http://data.gesis.org/claimskg/creative_work/80b8e53c-0a4c-5d70-b2b7-15a354361ba9","http://www.politifact.com/truth-o-meter/statements/2014/may/07/defending-main-street/did-club-growth-president-say-he-respected-nancy-p/","Defending Main Street","Says the Club for Growth tries to defeat Republicans, and that its president called Nancy Pelosi 'the person I respect the most in Washington.'","Did conservative Club for Growth president say he respected Nancy Pelosi?","Congress,Negative Campaigning,Campaign Finance",2014-04-17
"http://data.gesis.org/claimskg/creative_work/e5d0dccb-88c8-5fe1-8b95-892a65b8af6f","http://www.politifact.com/florida/statements/2010/mar/11/marco-rubio/rubio-gop-credit-card-my-money/","Marco Rubio","Charges on the Republican Party of Florida credit card were made with 'my money.'","Rubio says GOP credit card paid with 'my money'","Candidate Biography",2010-03-04
"http://data.gesis.org/claimskg/creative_work/5a14a418-274b-5805-b8bd-79ea93506492","http://www.politifact.com/georgia/statements/2010/dec/15/jane-kidd/party-switchers-anger-leaders-dont-have-refund-con/","Jane Kidd","'[State Rep. Doug McKillip’s] donors deserve a refund.'","Party switchers anger leaders but don't have to refund contributions","Campaign Finance",2010-12-07
"http://data.gesis.org/claimskg/creative_work/9c04dbd5-1044-573b-aa35-6ff60638b93a","http://www.politifact.com/truth-o-meter/statements/2013/feb/19/steny-hoyer/steny-hoyer-house-democrats-won-majority-2012-popu/","Steny Hoyer","'The majority of (the American people) voted for a Democratic House.'","Steny Hoyer: House Democrats won majority of 2012 popular vote","Congress",2013-02-12
"http://data.gesis.org/claimskg/creative_work/6601e16c-cafb-5670-b338-dc83322804fc","http://www.politifact.com/texas/statements/2010/apr/11/debra-lehrmann/high-court-hopeful-lehrmann-race-will-be-dems-top-/","Debra Lehrmann","“This race will be the Democrats’ top target this November.”","High court hopeful Lehrmann: Race will be Dems' 'top target'","States",2010-04-05
"http://data.gesis.org/claimskg/creative_work/05cae41f-4324-5b66-8e8b-e4e986da2a90","http://www.politifact.com/georgia/statements/2017/jun/20/donald-trump/trump-right-ossoff-does-not-live-georgias-6th-cong/","Donald Trump","Says Jon Ossoff 'doesn't even live in (his) district.'","Trump is right: Ossoff does not live in Georgia's 6th Congressional District","Congress",2017-06-20
"http://data.gesis.org/claimskg/creative_work/420b1006-6ef7-58fc-ac7a-201ad9f68377","http://www.politifact.com/ohio/statements/2012/jul/13/josh-mandel/josh-mandel-campaign-says-sherrod-browns-approval-/","Josh Mandel","Sherrod Brown’s approval rating 'has plummeted to 38 percent among Ohio voters' in a poll by a Democratic pollster.","Josh Mandel campaign says Sherrod Brown's approval ratings have plummeted","Job Accomplishments,Negative Campaigning",2012-07-09
"http://data.gesis.org/claimskg/creative_work/83a96129-612c-59d4-b55a-915528bbf1b8","http://www.politifact.com/texas/statements/2010/apr/25/bill-white/white-says-perrys-rental-home-will-cost-taxpayers-/","Bill White","'By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.'","White says Perry's rental home will cost taxpayers more than $360,000","State Budget",2010-04-13
"http://data.gesis.org/claimskg/creative_work/e8c5607e-67c2-55ab-b3d3-5245720270b6","http://www.politifact.com/florida/statements/2010/sep/03/rick-scott/jennifer-carroll-could-make-history-if-elected-li/","Rick Scott","Jennifer Carroll is the 'first African-American Republican woman to be part of a statewide ticket in Florida.'","Jennifer Carroll could make history if elected lieutenant governor","Candidate Biography",2010-09-02
"http://data.gesis.org/claimskg/creative_work/3538b1a6-1c1e-54cf-9428-094243284795","http://www.politifact.com/wisconsin/statements/2015/aug/11/facebook-posts/scott-walker-was-asked-leave-marquette-university-/","Facebook posts","Scott Walker 'had a 2.3 GPA when he was asked to leave Marquette University for cheating.'","Meme claims Scott Walker 'was asked to leave Marquette University for cheating'","Candidate Biography",2015-08-11
"http://data.gesis.org/claimskg/creative_work/32709951-2132-5867-9708-479e17d36d82","http://www.politifact.com/new-york/statements/2018/sep/21/marcus-molinaro/molinaro-makes-claims-about-cuomos-mta-record/","Marc Molinaro","Says Gov. Andrew Cuomo is 'stealing money from the MTA and sending it upstate for projects that have nothing to do with transit.'","Molinaro makes claims about Cuomo's MTA record","State government spending,Transportation,State Finances,Transparency",2018-09-14
"http://data.gesis.org/claimskg/creative_work/54b7d19f-d252-5bdd-aeca-49f3c45b7baf","http://www.politifact.com/truth-o-meter/statements/2009/nov/17/sarah-palin/sarah-palin-claims-campaign-did-not-elaborate-obam/","Sarah Palin","The McCain campaign 'did not elaborate' on Obama's ties to ACORN.","Sarah Palin claims the campaign did not elaborate on Obama's association with ACORN","Ethics",2009-11-17
"http://data.gesis.org/claimskg/creative_work/a74fb892-ddbe-5808-9632-b6a11200547c","http://factscan.ca/jason-kenney-electoral-reform-without-a-referendum/","Jason Kenney","Jason Kenney: The Liberals would be 'the first government of a major democracy to change the electoral system without a direct popular mandate expressed in a referendum.' - FactsCanada","Jason Kenney: The Liberals would be """"the first government of a major democracy to change the electoral system without a direct popular mandate expressed in a referendum."""" - FactsCanada","CPC,Jason Kenney",2016-05-12
"http://data.gesis.org/claimskg/creative_work/a8ac9782-12a0-56d3-a96c-fbd91a8ae939","http://www.politifact.com/truth-o-meter/statements/2008/may/23/barack-obama/obamas-right-mccains-campaign-said-it-doesnt-matte/","Barack Obama","When McCain was questioned about hiring lobbyists to his campaign staff, 'his top lobbyist actually had the nerve to say, 'The American people won't care about this.' '","Obama's right, McCain's campaign said it doesn't matter","Ethics",2008-05-21
"http://data.gesis.org/claimskg/creative_work/3f362a85-4057-5322-a00d-4158b32ed7ce","http://www.politifact.com/truth-o-meter/statements/2016/nov/04/donald-trump/trump-wrongly-claims-tremendous-support-women/","Donald Trump","'I have tremendous support from women.'","Trump wrongly claims tremendous support from women","Women",2016-11-03
"http://data.gesis.org/claimskg/creative_work/a12e6041-30b3-5de6-9557-751d8576a982","http://www.politifact.com/florida/statements/2010/mar/19/citizens-lower-taxes-and-stronger-economy/st-pete-beach-amendment-4-hometown-democracy/","Citizens for Lower Taxes and a Stronger Economy","St. Pete Beach's experiences are a 'fair example' of what could happen if Amendment 4 passes.","Is St. Pete Beach a valid case study for Amendment 4?","Florida Amendments,Candidate Biography",2010-03-15
"http://data.gesis.org/claimskg/creative_work/83e33cb0-c677-5317-9ce2-000869440327","http://www.politifact.com/florida/statements/2013/dec/12/dan-gelber/dan-gelber-says-charlie-crist-got-approved-automat/","Dan Gelber","Gov. Charlie Crist 'sought for and got approved the automatic restoration of felon rights for nonviolent offenders for the first time in Florida history.'","Dan Gelber says Charlie Crist got automatic restoration of felon rights for 1st time in Florida history","Civil Rights",2013-11-26
"http://data.gesis.org/claimskg/creative_work/ae8b3926-1a38-5e91-b72b-cd26b5d87cc6","http://www.politifact.com/wisconsin/statements/2014/oct/31/scott-walker/scott-walker-says-gender-gap-his-support-similar-o/","Scott Walker","The gender gap in his support is 'not unique to me' and 'there’s not a huge gap from where Republicans have been in presidential, gubernatorial and US Senate elections' in recent years.","Scott Walker says gender gap in his support similar to other GOP candidates","Women",2014-10-14
"http://data.gesis.org/claimskg/creative_work/9df99450-ffb0-5e1f-a90a-4397eb1fe020","http://www.politifact.com/georgia/statements/2013/apr/03/john-lewis/costs-associated-voting-rights-act-can-vary-case/","John Lewis","'Opponents of Section 5 (of the Voting Rights Act) complain of state expense, yet their only cost is the paper, postage and manpower required to send copies of legislation to the federal government for review.'","Costs associated with Voting Rights Act can vary by case","Supreme Court",2013-02-24
"http://data.gesis.org/claimskg/creative_work/2a861c51-cfd5-536f-96ad-c6d20427afb2","http://www.politifact.com/truth-o-meter/statements/2017/may/12/donald-trump/trumps-mostly-false-claim-clapper-said-no-collusio/","Donald Trump","Says James Clapper 'and virtually everyone else' said 'there is no collusion' in the Russia investigation findings.","Donald Trump’s Mostly False claim that James Clapper said no collusion found in Russia probe","Homeland Security",2017-05-12
"http://data.gesis.org/claimskg/creative_work/9fe4677a-41b5-5641-8c92-de830c554f1a","http://www.politifact.com/california/statements/2016/nov/16/gavin-newsom/gavin-newsom-understates-californias-rapid-drop-gu/","Gavin Newsom","California has seen a '56 percent decline in the gun murder rate' since the 1990s.","Gavin Newsom understates California’s big drop in gun homicides","Guns,The 2018 California Governor's Race",2016-11-09
"http://data.gesis.org/claimskg/creative_work/a6db4d74-4387-5e61-aabf-346e67a79298","http://www.politifact.com/florida/statements/2012/apr/04/facebook-posts/facebook-post-claims-urban-outfitters-ceo-backs-sa/","Facebook posts","'Richard Hayne, president and CEO of Urban Outfitters … (is) a supporter of Rick Santorum and donated over $13,000 to him.'","Facebook post claims Urban Outfitters CEO backs Santorum","Families,Candidate Biography,Pop Culture",2012-04-04
"http://data.gesis.org/claimskg/creative_work/48e31e73-4e51-519c-bccd-42b8d16db130","http://www.politifact.com/illinois/statements/2017/dec/29/joe-berrios/joe-berrios-reaches-too-far-attack-fritz-kaegi/","Joe Berrios","'(Fritz) Kaegi managed a fund that invested nearly $30 million in private prisons.'","Joe Berrios fails to lock down timeline in Kaegi prison charge","Ethics,Legal Issues",2017-12-11
"http://data.gesis.org/claimskg/creative_work/17112bbc-a59e-59fa-8ac5-16b23dff0db2","http://www.politifact.com/truth-o-meter/statements/2016/jun/19/donald-trump/donald-trump-said-its-illegal-delegates-change-rul/","Donald Trump","Says delegates can't 'legally' change the Republican National Convention rules to prevent Donald Trump’s nomination.","Donald Trump said it's illegal for delegates to change the rules on him, but it's not","Corrections and Updates,Legal Issues",2016-06-19
"http://data.gesis.org/claimskg/creative_work/afe8eee2-50b5-555e-af2c-faf97b987be4","http://www.politifact.com/truth-o-meter/statements/2018/jun/25/afscme/ad-falsely-accuses-nevadas-gop-governor-candidate-/","AFSCME","Says Republican gubernatorial candidate Adam Laxalt 'tried to cut a deal with big pharma' in a lawsuit.","Ad falsely accuses Nevada's GOP governor candidate Laxalt of caving to drug makers","Legal Issues",2018-06-06
"http://data.gesis.org/claimskg/creative_work/11a2f261-6ba6-5223-a930-4fca23dfa03e","http://www.politifact.com/ohio/statements/2012/aug/28/teresa-fedor/teresa-fedor-says-republicans-supported-ohios-earl/","Teresa Fedor","Says Republicans supported legislation on early voting and in-person voting in 2005.","Teresa Fedor says Republicans supported Ohio's early voting process when it was enacted","Government regulation,Voting Record",2012-08-15
